time_day,Building,day_week,num_students
10.2,Athletic Complx,H,9
10.3,Athletic Complx,H,9
10.4,Athletic Complx,H,9
10.5,Athletic Complx,H,9
11.0,Athletic Complx,H,9
11.1,Athletic Complx,H,9
11.2,Athletic Complx,H,9
11.3,Athletic Complx,H,0
11.4,Athletic Complx,H,0
11.5,Athletic Complx,H,0
12.0,Athletic Complx,H,0
12.1,Athletic Complx,H,0
12.2,Athletic Complx,H,0
12.3,Athletic Complx,H,0
12.4,Athletic Complx,H,0
12.5,Athletic Complx,H,0
13.0,Athletic Complx,H,0
13.1,Athletic Complx,H,0
13.2,Athletic Complx,H,0
13.3,Athletic Complx,H,0
13.4,Athletic Complx,H,0
13.5,Athletic Complx,H,0
14.0,Athletic Complx,H,0
14.1,Athletic Complx,H,0
14.2,Athletic Complx,H,0
14.3,Athletic Complx,H,0
14.4,Athletic Complx,H,0
14.5,Athletic Complx,H,0
15.0,Athletic Complx,H,0
15.1,Athletic Complx,H,0
15.2,Athletic Complx,H,0
15.3,Athletic Complx,H,0
15.4,Athletic Complx,H,0
15.5,Athletic Complx,H,0
16.0,Athletic Complx,H,0
16.1,Athletic Complx,H,0
16.2,Athletic Complx,H,0
16.3,Athletic Complx,H,0
16.4,Athletic Complx,H,0
16.5,Athletic Complx,H,0
17.0,Athletic Complx,H,0
17.1,Athletic Complx,H,0
17.2,Athletic Complx,H,0
17.3,Athletic Complx,H,0
17.4,Athletic Complx,H,0
17.5,Athletic Complx,H,0
18.0,Athletic Complx,H,0
18.1,Athletic Complx,H,0
18.2,Athletic Complx,H,0
18.3,Athletic Complx,H,0
18.4,Athletic Complx,H,0
18.5,Athletic Complx,H,0
19.0,Athletic Complx,H,0
19.1,Athletic Complx,H,0
19.2,Athletic Complx,H,0
19.3,Athletic Complx,H,0
19.4,Athletic Complx,H,0
19.5,Athletic Complx,H,0
20.0,Athletic Complx,H,0
7.0,Athletic Complx,F,0
7.1,Athletic Complx,F,0
7.2,Athletic Complx,F,0
7.3,Athletic Complx,F,0
7.4,Athletic Complx,F,0
7.5,Athletic Complx,F,0
8.0,Athletic Complx,F,0
8.1,Athletic Complx,F,0
8.2,Athletic Complx,F,0
8.3,Athletic Complx,F,0
8.4,Athletic Complx,F,0
8.5,Athletic Complx,F,0
9.0,Athletic Complx,F,0
9.1,Athletic Complx,F,0
9.2,Athletic Complx,F,0
9.3,Athletic Complx,F,0
9.4,Athletic Complx,F,0
9.5,Athletic Complx,F,0
10.0,Athletic Complx,F,0
10.1,Athletic Complx,F,0
10.2,Athletic Complx,F,0
10.3,Athletic Complx,F,0
10.4,Athletic Complx,F,0
10.5,Athletic Complx,F,0
11.0,Athletic Complx,F,0
11.1,Athletic Complx,F,0
11.2,Athletic Complx,F,0
11.3,Athletic Complx,F,0
11.4,Athletic Complx,F,0
11.5,Athletic Complx,F,0
12.0,Athletic Complx,F,0
12.1,Athletic Complx,F,0
12.2,Athletic Complx,F,0
12.3,Athletic Complx,F,0
12.4,Athletic Complx,F,0
12.5,Athletic Complx,F,0
13.0,Athletic Complx,F,0
13.1,Athletic Complx,F,0
13.2,Athletic Complx,F,0
13.3,Athletic Complx,F,0
13.4,Athletic Complx,F,0
13.5,Athletic Complx,F,0
14.0,Athletic Complx,F,0
14.1,Athletic Complx,F,0
14.2,Athletic Complx,F,0
14.3,Athletic Complx,F,0
14.4,Athletic Complx,F,0
14.5,Athletic Complx,F,0
15.0,Athletic Complx,F,0
15.1,Athletic Complx,F,0
15.2,Athletic Complx,F,0
15.3,Athletic Complx,F,0
15.4,Athletic Complx,F,0
15.5,Athletic Complx,F,0
16.0,Athletic Complx,F,0
16.1,Athletic Complx,F,0
16.2,Athletic Complx,F,0
16.3,Athletic Complx,F,0
16.4,Athletic Complx,F,0
16.5,Athletic Complx,F,0
17.0,Athletic Complx,F,0
17.1,Athletic Complx,F,0
17.2,Athletic Complx,F,0
17.3,Athletic Complx,F,0
17.4,Athletic Complx,F,0
17.5,Athletic Complx,F,0
18.0,Athletic Complx,F,0
18.1,Athletic Complx,F,0
18.2,Athletic Complx,F,0
18.3,Athletic Complx,F,0
18.4,Athletic Complx,F,0
18.5,Athletic Complx,F,0
19.0,Athletic Complx,F,0
19.1,Athletic Complx,F,0
19.2,Athletic Complx,F,0
19.3,Athletic Complx,F,0
19.4,Athletic Complx,F,0
19.5,Athletic Complx,F,0
20.0,Athletic Complx,F,0
7.0,Bauer,M,0
7.1,Bauer,M,0
7.2,Bauer,M,0
7.3,Bauer,M,0
7.4,Bauer,M,0
7.5,Bauer,M,0
8.0,Bauer,M,0
8.1,Bauer,M,0
8.2,Bauer,M,0
8.3,Bauer,M,0
8.4,Bauer,M,0
8.5,Bauer,M,0
9.0,Bauer,M,0
9.1,Bauer,M,0
9.2,Bauer,M,0
9.3,Bauer,M,0
9.4,Bauer,M,0
9.5,Bauer,M,0
10.0,Bauer,M,0
10.1,Bauer,M,0
10.2,Bauer,M,0
10.3,Bauer,M,0
10.4,Bauer,M,0
10.5,Bauer,M,0
11.0,Bauer,M,0
11.1,Bauer,M,0
11.2,Bauer,M,0
11.3,Bauer,M,0
11.4,Bauer,M,0
11.5,Bauer,M,0
12.0,Bauer,M,0
12.1,Bauer,M,0
12.2,Bauer,M,0
12.3,Bauer,M,0
12.4,Bauer,M,0
12.5,Bauer,M,0
13.0,Bauer,M,0
13.1,Bauer,M,0
13.2,Bauer,M,0
13.3,Bauer,M,0
13.4,Bauer,M,0
13.5,Bauer,M,0
14.0,Bauer,M,0
14.1,Bauer,M,0
14.2,Bauer,M,0
14.3,Bauer,M,0
14.4,Bauer,M,0
14.5,Bauer,M,0
15.0,Bauer,M,0
15.1,Bauer,M,0
15.2,Bauer,M,0
15.3,Bauer,M,0
15.4,Bauer,M,0
15.5,Bauer,M,0
16.0,Bauer,M,0
16.1,Bauer,M,0
16.2,Bauer,M,0
16.3,Bauer,M,0
16.4,Bauer,M,0
16.5,Bauer,M,0
17.0,Bauer,M,0
17.1,Bauer,M,0
17.2,Bauer,M,0
17.3,Bauer,M,0
17.4,Bauer,M,0
17.5,Bauer,M,0
18.0,Bauer,M,0
18.1,Bauer,M,0
18.2,Bauer,M,0
18.3,Bauer,M,0
18.4,Bauer,M,0
18.5,Bauer,M,0
19.0,Bauer,M,0
19.1,Bauer,M,0
19.2,Bauer,M,0
19.3,Bauer,M,0
19.4,Bauer,M,0
19.5,Bauer,M,0
20.0,Bauer,M,0
7.0,Bauer,T,0
7.1,Bauer,T,0
7.2,Bauer,T,0
7.3,Bauer,T,0
7.4,Bauer,T,0
7.5,Bauer,T,0
8.0,Bauer,T,0
8.1,Bauer,T,0
8.2,Bauer,T,0
8.3,Bauer,T,0
8.4,Bauer,T,0
8.5,Bauer,T,0
9.0,Bauer,T,0
9.1,Bauer,T,0
9.2,Bauer,T,0
9.3,Bauer,T,0
9.4,Bauer,T,0
9.5,Bauer,T,0
10.0,Bauer,T,0
10.1,Bauer,T,0
10.2,Bauer,T,0
10.3,Bauer,T,0
10.4,Bauer,T,0
10.5,Bauer,T,0
11.0,Bauer,T,0
11.1,Bauer,T,0
11.2,Bauer,T,0
11.3,Bauer,T,0
11.4,Bauer,T,0
11.5,Bauer,T,0
12.0,Bauer,T,0
12.1,Bauer,T,0
12.2,Bauer,T,0
12.3,Bauer,T,0
12.4,Bauer,T,0
12.5,Bauer,T,0
13.0,Bauer,T,0
13.1,Bauer,T,0
13.2,Bauer,T,0
13.3,Bauer,T,0
13.4,Bauer,T,0
13.5,Bauer,T,0
14.0,Bauer,T,0
14.1,Bauer,T,0
14.2,Bauer,T,0
14.3,Bauer,T,0
14.4,Bauer,T,0
14.5,Bauer,T,0
15.0,Bauer,T,12
15.1,Bauer,T,12
15.2,Bauer,T,12
15.3,Bauer,T,12
15.4,Bauer,T,12
15.5,Bauer,T,12
16.0,Bauer,T,13
16.1,Bauer,T,13
16.2,Bauer,T,13
16.3,Bauer,T,13
16.4,Bauer,T,13
16.5,Bauer,T,13
17.0,Bauer,T,13
17.1,Bauer,T,13
17.2,Bauer,T,13
17.3,Bauer,T,13
17.4,Bauer,T,13
17.5,Bauer,T,13
18.0,Bauer,T,13
18.1,Bauer,T,0
18.2,Bauer,T,0
18.3,Bauer,T,0
18.4,Bauer,T,0
18.5,Bauer,T,0
19.0,Bauer,T,0
19.1,Bauer,T,0
19.2,Bauer,T,0
19.3,Bauer,T,0
19.4,Bauer,T,0
19.5,Bauer,T,0
20.0,Bauer,T,0
7.0,Bauer,W,0
7.1,Bauer,W,0
7.2,Bauer,W,0
7.3,Bauer,W,0
7.4,Bauer,W,0
7.5,Bauer,W,0
8.0,Bauer,W,0
8.1,Bauer,W,0
8.2,Bauer,W,0
8.3,Bauer,W,0
8.4,Bauer,W,0
8.5,Bauer,W,0
9.0,Bauer,W,0
9.1,Bauer,W,0
9.2,Bauer,W,0
9.3,Bauer,W,0
9.4,Bauer,W,0
9.5,Bauer,W,0
10.0,Bauer,W,0
10.1,Bauer,W,0
10.2,Bauer,W,0
10.3,Bauer,W,0
10.4,Bauer,W,0
10.5,Bauer,W,0
11.0,Bauer,W,0
11.1,Bauer,W,0
11.2,Bauer,W,0
11.3,Bauer,W,0
11.4,Bauer,W,0
11.5,Bauer,W,0
12.0,Bauer,W,0
12.1,Bauer,W,0
12.2,Bauer,W,0
12.3,Bauer,W,0
12.4,Bauer,W,0
12.5,Bauer,W,0
13.0,Bauer,W,0
13.1,Bauer,W,0
13.2,Bauer,W,0
13.3,Bauer,W,0
13.4,Bauer,W,0
13.5,Bauer,W,0
14.0,Bauer,W,0
14.1,Bauer,W,0
14.2,Bauer,W,0
14.3,Bauer,W,0
14.4,Bauer,W,0
14.5,Bauer,W,0
15.0,Bauer,W,0
15.1,Bauer,W,0
15.2,Bauer,W,0
15.3,Bauer,W,0
15.4,Bauer,W,0
15.5,Bauer,W,0
16.0,Bauer,W,0
16.1,Bauer,W,0
16.2,Bauer,W,0
16.3,Bauer,W,0
16.4,Bauer,W,0
16.5,Bauer,W,0
17.0,Bauer,W,0
17.1,Bauer,W,0
17.2,Bauer,W,0
17.3,Bauer,W,0
17.4,Bauer,W,0
17.5,Bauer,W,0
18.0,Bauer,W,0
18.1,Bauer,W,0
18.2,Bauer,W,0
18.3,Bauer,W,0
18.4,Bauer,W,0
18.5,Bauer,W,0
19.0,Bauer,W,0
19.1,Bauer,W,0
19.2,Bauer,W,0
19.3,Bauer,W,0
19.4,Bauer,W,0
19.5,Bauer,W,0
20.0,Bauer,W,0
7.0,Bauer,H,0
7.1,Bauer,H,0
7.2,Bauer,H,0
7.3,Bauer,H,0
7.4,Bauer,H,0
7.5,Bauer,H,0
8.0,Bauer,H,0
8.1,Bauer,H,0
8.2,Bauer,H,0
8.3,Bauer,H,0
8.4,Bauer,H,0
8.5,Bauer,H,0
9.0,Bauer,H,0
9.1,Bauer,H,0
9.2,Bauer,H,0
9.3,Bauer,H,0
9.4,Bauer,H,0
9.5,Bauer,H,0
10.0,Bauer,H,0
10.1,Bauer,H,0
10.2,Bauer,H,0
10.3,Bauer,H,0
10.4,Bauer,H,0
10.5,Bauer,H,0
11.0,Bauer,H,0
11.1,Bauer,H,0
11.2,Bauer,H,0
11.3,Bauer,H,0
11.4,Bauer,H,0
11.5,Bauer,H,0
12.0,Bauer,H,0
12.1,Bauer,H,0
12.2,Bauer,H,0
12.3,Bauer,H,0
12.4,Bauer,H,0
12.5,Bauer,H,0
13.0,Bauer,H,0
13.1,Bauer,H,0
13.2,Bauer,H,0
13.3,Bauer,H,0
13.4,Bauer,H,0
13.5,Bauer,H,0
14.0,Bauer,H,0
14.1,Bauer,H,0
14.2,Bauer,H,0
14.3,Bauer,H,0
14.4,Bauer,H,0
14.5,Bauer,H,0
15.0,Bauer,H,0
15.1,Bauer,H,0
15.2,Bauer,H,0
15.3,Bauer,H,0
15.4,Bauer,H,0
15.5,Bauer,H,0
16.0,Bauer,H,0
16.1,Bauer,H,0
16.2,Bauer,H,0
16.3,Bauer,H,0
16.4,Bauer,H,0
16.5,Bauer,H,0
17.0,Bauer,H,0
17.1,Bauer,H,0
17.2,Bauer,H,0
17.3,Bauer,H,0
17.4,Bauer,H,0
17.5,Bauer,H,0
18.0,Bauer,H,0
18.1,Bauer,H,0
18.2,Bauer,H,0
18.3,Bauer,H,0
18.4,Bauer,H,0
18.5,Bauer,H,0
19.0,Bauer,H,0
19.1,Bauer,H,0
19.2,Bauer,H,0
19.3,Bauer,H,0
19.4,Bauer,H,0
19.5,Bauer,H,0
20.0,Bauer,H,0
7.0,Bauer,F,0
7.1,Bauer,F,0
7.2,Bauer,F,0
7.3,Bauer,F,0
7.4,Bauer,F,0
7.5,Bauer,F,0
8.0,Bauer,F,0
8.1,Bauer,F,0
8.2,Bauer,F,0
8.3,Bauer,F,0
8.4,Bauer,F,0
8.5,Bauer,F,0
9.0,Bauer,F,0
9.1,Bauer,F,0
9.2,Bauer,F,0
9.3,Bauer,F,0
9.4,Bauer,F,0
9.5,Bauer,F,0
10.0,Bauer,F,0
10.1,Bauer,F,0
10.2,Bauer,F,0
10.3,Bauer,F,0
10.4,Bauer,F,0
10.5,Bauer,F,0
11.0,Bauer,F,0
11.1,Bauer,F,0
11.2,Bauer,F,0
11.3,Bauer,F,0
11.4,Bauer,F,0
11.5,Bauer,F,0
12.0,Bauer,F,0
12.1,Bauer,F,0
12.2,Bauer,F,0
12.3,Bauer,F,0
12.4,Bauer,F,0
12.5,Bauer,F,0
13.0,Bauer,F,0
13.1,Bauer,F,0
13.2,Bauer,F,0
13.3,Bauer,F,0
13.4,Bauer,F,0
13.5,Bauer,F,0
14.0,Bauer,F,0
14.1,Bauer,F,0
14.2,Bauer,F,0
14.3,Bauer,F,0
14.4,Bauer,F,0
14.5,Bauer,F,0
15.0,Bauer,F,0
15.1,Bauer,F,0
15.2,Bauer,F,0
15.3,Bauer,F,0
15.4,Bauer,F,0
15.5,Bauer,F,0
16.0,Bauer,F,0
16.1,Bauer,F,0
16.2,Bauer,F,0
16.3,Bauer,F,0
16.4,Bauer,F,0
16.5,Bauer,F,0
17.0,Bauer,F,0
17.1,Bauer,F,0
17.2,Bauer,F,0
17.3,Bauer,F,0
17.4,Bauer,F,0
17.5,Bauer,F,0
18.0,Bauer,F,0
18.1,Bauer,F,0
18.2,Bauer,F,0
18.3,Bauer,F,0
18.4,Bauer,F,0
18.5,Bauer,F,0
19.0,Bauer,F,0
19.1,Bauer,F,0
19.2,Bauer,F,0
19.3,Bauer,F,0
19.4,Bauer,F,0
19.5,Bauer,F,0
20.0,Bauer,F,0
7.0,Becker Library,M,0
7.1,Becker Library,M,0
7.2,Becker Library,M,0
7.3,Becker Library,M,0
7.4,Becker Library,M,0
7.5,Becker Library,M,0
8.0,Becker Library,M,0
8.1,Becker Library,M,0
8.2,Becker Library,M,0
8.3,Becker Library,M,0
8.4,Becker Library,M,0
8.5,Becker Library,M,0
9.0,Becker Library,M,0
9.1,Becker Library,M,0
9.2,Becker Library,M,0
9.3,Becker Library,M,0
9.4,Becker Library,M,0
9.5,Becker Library,M,0
10.0,Becker Library,M,0
10.1,Becker Library,M,0
10.2,Becker Library,M,0
10.3,Becker Library,M,0
10.4,Becker Library,M,0
10.5,Becker Library,M,0
11.0,Becker Library,M,0
11.1,Becker Library,M,0
11.2,Becker Library,M,0
11.3,Becker Library,M,0
11.4,Becker Library,M,0
11.5,Becker Library,M,0
12.0,Becker Library,M,0
12.1,Becker Library,M,0
12.2,Becker Library,M,0
12.3,Becker Library,M,0
12.4,Becker Library,M,0
12.5,Becker Library,M,0
13.0,Becker Library,M,16
13.1,Becker Library,M,16
13.2,Becker Library,M,16
13.3,Becker Library,M,16
13.4,Becker Library,M,16
13.5,Becker Library,M,16
14.0,Becker Library,M,0
14.1,Becker Library,M,0
14.2,Becker Library,M,0
14.3,Becker Library,M,0
14.4,Becker Library,M,0
14.5,Becker Library,M,0
15.0,Becker Library,M,0
15.1,Becker Library,M,0
15.2,Becker Library,M,0
15.3,Becker Library,M,0
15.4,Becker Library,M,0
15.5,Becker Library,M,0
16.0,Becker Library,M,0
16.1,Becker Library,M,0
16.2,Becker Library,M,0
16.3,Becker Library,M,0
16.4,Becker Library,M,0
16.5,Becker Library,M,0
17.0,Becker Library,M,0
17.1,Becker Library,M,0
17.2,Becker Library,M,0
17.3,Becker Library,M,0
17.4,Becker Library,M,0
17.5,Becker Library,M,0
18.0,Becker Library,M,0
18.1,Becker Library,M,0
18.2,Becker Library,M,0
18.3,Becker Library,M,0
18.4,Becker Library,M,0
18.5,Becker Library,M,0
19.0,Becker Library,M,0
19.1,Becker Library,M,0
19.2,Becker Library,M,0
19.3,Becker Library,M,0
19.4,Becker Library,M,0
19.5,Becker Library,M,0
20.0,Becker Library,M,0
7.0,Becker Library,T,0
7.1,Becker Library,T,0
7.2,Becker Library,T,0
7.3,Becker Library,T,0
7.4,Becker Library,T,0
7.5,Becker Library,T,0
8.0,Becker Library,T,0
8.1,Becker Library,T,0
8.2,Becker Library,T,0
8.3,Becker Library,T,0
8.4,Becker Library,T,0
8.5,Becker Library,T,0
9.0,Becker Library,T,0
9.1,Becker Library,T,0
9.2,Becker Library,T,0
9.3,Becker Library,T,0
9.4,Becker Library,T,0
9.5,Becker Library,T,0
10.0,Becker Library,T,0
10.1,Becker Library,T,0
10.2,Becker Library,T,0
10.3,Becker Library,T,0
10.4,Becker Library,T,0
10.5,Becker Library,T,0
11.0,Becker Library,T,0
11.1,Becker Library,T,0
11.2,Becker Library,T,0
11.3,Becker Library,T,0
11.4,Becker Library,T,0
11.5,Becker Library,T,0
12.0,Becker Library,T,0
12.1,Becker Library,T,0
12.2,Becker Library,T,0
12.3,Becker Library,T,0
12.4,Becker Library,T,0
12.5,Becker Library,T,0
13.0,Becker Library,T,8
13.1,Becker Library,T,8
13.2,Becker Library,T,8
13.3,Becker Library,T,8
13.4,Becker Library,T,8
13.5,Becker Library,T,8
14.0,Becker Library,T,8
14.1,Becker Library,T,8
14.2,Becker Library,T,8
14.3,Becker Library,T,8
14.4,Becker Library,T,0
14.5,Becker Library,T,0
15.0,Becker Library,T,0
15.1,Becker Library,T,0
15.2,Becker Library,T,0
15.3,Becker Library,T,0
15.4,Becker Library,T,0
15.5,Becker Library,T,0
16.0,Becker Library,T,0
16.1,Becker Library,T,0
16.2,Becker Library,T,0
16.3,Becker Library,T,0
16.4,Becker Library,T,0
16.5,Becker Library,T,0
17.0,Becker Library,T,0
17.1,Becker Library,T,0
17.2,Becker Library,T,0
17.3,Becker Library,T,0
17.4,Becker Library,T,0
17.5,Becker Library,T,0
18.0,Becker Library,T,0
18.1,Becker Library,T,0
18.2,Becker Library,T,0
18.3,Becker Library,T,0
18.4,Becker Library,T,0
18.5,Becker Library,T,0
19.0,Becker Library,T,0
19.1,Becker Library,T,0
19.2,Becker Library,T,0
19.3,Becker Library,T,0
19.4,Becker Library,T,0
19.5,Becker Library,T,0
20.0,Becker Library,T,0
7.0,Becker Library,W,0
7.1,Becker Library,W,0
7.2,Becker Library,W,0
7.3,Becker Library,W,0
7.4,Becker Library,W,0
7.5,Becker Library,W,0
8.0,Becker Library,W,0
8.1,Becker Library,W,0
8.2,Becker Library,W,0
8.3,Becker Library,W,0
8.4,Becker Library,W,0
8.5,Becker Library,W,0
9.0,Becker Library,W,0
9.1,Becker Library,W,0
9.2,Becker Library,W,0
9.3,Becker Library,W,0
9.4,Becker Library,W,0
9.5,Becker Library,W,0
10.0,Becker Library,W,0
10.1,Becker Library,W,0
10.2,Becker Library,W,0
10.3,Becker Library,W,0
10.4,Becker Library,W,0
10.5,Becker Library,W,0
11.0,Becker Library,W,0
11.1,Becker Library,W,0
11.2,Becker Library,W,0
11.3,Becker Library,W,0
11.4,Becker Library,W,0
11.5,Becker Library,W,0
12.0,Becker Library,W,0
12.1,Becker Library,W,0
12.2,Becker Library,W,0
12.3,Becker Library,W,0
12.4,Becker Library,W,0
12.5,Becker Library,W,0
13.0,Becker Library,W,0
13.1,Becker Library,W,0
13.2,Becker Library,W,0
13.3,Becker Library,W,0
13.4,Becker Library,W,0
13.5,Becker Library,W,0
14.0,Becker Library,W,0
14.1,Becker Library,W,0
14.2,Becker Library,W,0
14.3,Becker Library,W,0
14.4,Becker Library,W,0
14.5,Becker Library,W,0
15.0,Becker Library,W,0
15.1,Becker Library,W,0
15.2,Becker Library,W,0
15.3,Becker Library,W,0
15.4,Becker Library,W,0
15.5,Becker Library,W,0
16.0,Becker Library,W,0
16.1,Becker Library,W,0
16.2,Becker Library,W,0
16.3,Becker Library,W,0
16.4,Becker Library,W,0
16.5,Becker Library,W,0
17.0,Becker Library,W,0
17.1,Becker Library,W,0
17.2,Becker Library,W,0
17.3,Becker Library,W,0
17.4,Becker Library,W,0
17.5,Becker Library,W,0
18.0,Becker Library,W,0
18.1,Becker Library,W,0
18.2,Becker Library,W,0
18.3,Becker Library,W,0
18.4,Becker Library,W,0
18.5,Becker Library,W,0
19.0,Becker Library,W,0
19.1,Becker Library,W,0
19.2,Becker Library,W,0
19.3,Becker Library,W,0
19.4,Becker Library,W,0
19.5,Becker Library,W,0
20.0,Becker Library,W,0
7.0,Becker Library,H,0
7.1,Becker Library,H,0
7.2,Becker Library,H,0
7.3,Becker Library,H,0
7.4,Becker Library,H,0
7.5,Becker Library,H,0
8.0,Becker Library,H,0
8.1,Becker Library,H,0
8.2,Becker Library,H,0
8.3,Becker Library,H,0
8.4,Becker Library,H,0
8.5,Becker Library,H,0
9.0,Becker Library,H,0
9.1,Becker Library,H,0
9.2,Becker Library,H,0
9.3,Becker Library,H,0
9.4,Becker Library,H,0
9.5,Becker Library,H,0
10.0,Becker Library,H,0
10.1,Becker Library,H,0
10.2,Becker Library,H,0
10.3,Becker Library,H,0
10.4,Becker Library,H,0
10.5,Becker Library,H,0
11.0,Becker Library,H,0
11.1,Becker Library,H,0
11.2,Becker Library,H,0
11.3,Becker Library,H,0
11.4,Becker Library,H,0
11.5,Becker Library,H,0
12.0,Becker Library,H,0
12.1,Becker Library,H,0
12.2,Becker Library,H,0
12.3,Becker Library,H,0
12.4,Becker Library,H,0
12.5,Becker Library,H,0
13.0,Becker Library,H,8
13.1,Becker Library,H,8
13.2,Becker Library,H,8
13.3,Becker Library,H,8
13.4,Becker Library,H,8
13.5,Becker Library,H,8
14.0,Becker Library,H,8
14.1,Becker Library,H,8
14.2,Becker Library,H,8
14.3,Becker Library,H,8
14.4,Becker Library,H,0
14.5,Becker Library,H,0
15.0,Becker Library,H,0
15.1,Becker Library,H,0
15.2,Becker Library,H,0
15.3,Becker Library,H,0
15.4,Becker Library,H,0
15.5,Becker Library,H,0
16.0,Becker Library,H,0
16.1,Becker Library,H,0
16.2,Becker Library,H,0
16.3,Becker Library,H,0
16.4,Becker Library,H,0
16.5,Becker Library,H,0
17.0,Becker Library,H,0
17.1,Becker Library,H,0
17.2,Becker Library,H,0
17.3,Becker Library,H,0
17.4,Becker Library,H,0
17.5,Becker Library,H,0
18.0,Becker Library,H,0
18.1,Becker Library,H,0
18.2,Becker Library,H,0
18.3,Becker Library,H,0
18.4,Becker Library,H,0
18.5,Becker Library,H,0
19.0,Becker Library,H,0
19.1,Becker Library,H,0
19.2,Becker Library,H,0
19.3,Becker Library,H,0
19.4,Becker Library,H,0
19.5,Becker Library,H,0
20.0,Becker Library,H,0
7.0,Becker Library,F,0
7.1,Becker Library,F,0
7.2,Becker Library,F,0
7.3,Becker Library,F,0
7.4,Becker Library,F,0
7.5,Becker Library,F,0
8.0,Becker Library,F,0
8.1,Becker Library,F,0
8.2,Becker Library,F,0
8.3,Becker Library,F,0
8.4,Becker Library,F,0
8.5,Becker Library,F,0
9.0,Becker Library,F,0
9.1,Becker Library,F,0
9.2,Becker Library,F,0
9.3,Becker Library,F,0
9.4,Becker Library,F,0
9.5,Becker Library,F,0
10.0,Becker Library,F,0
10.1,Becker Library,F,0
10.2,Becker Library,F,0
10.3,Becker Library,F,0
10.4,Becker Library,F,0
10.5,Becker Library,F,0
11.0,Becker Library,F,0
11.1,Becker Library,F,0
11.2,Becker Library,F,0
11.3,Becker Library,F,0
11.4,Becker Library,F,0
11.5,Becker Library,F,0
12.0,Becker Library,F,0
12.1,Becker Library,F,0
12.2,Becker Library,F,0
12.3,Becker Library,F,0
12.4,Becker Library,F,0
12.5,Becker Library,F,0
13.0,Becker Library,F,0
13.1,Becker Library,F,0
13.2,Becker Library,F,0
13.3,Becker Library,F,0
13.4,Becker Library,F,0
13.5,Becker Library,F,0
14.0,Becker Library,F,0
14.1,Becker Library,F,0
14.2,Becker Library,F,0
14.3,Becker Library,F,0
14.4,Becker Library,F,0
14.5,Becker Library,F,0
15.0,Becker Library,F,0
15.1,Becker Library,F,0
15.2,Becker Library,F,0
15.3,Becker Library,F,0
15.4,Becker Library,F,0
15.5,Becker Library,F,0
16.0,Becker Library,F,0
16.1,Becker Library,F,0
16.2,Becker Library,F,0
16.3,Becker Library,F,0
16.4,Becker Library,F,0
16.5,Becker Library,F,0
17.0,Becker Library,F,0
17.1,Becker Library,F,0
17.2,Becker Library,F,0
17.3,Becker Library,F,0
17.4,Becker Library,F,0
17.5,Becker Library,F,0
18.0,Becker Library,F,0
18.1,Becker Library,F,0
18.2,Becker Library,F,0
18.3,Becker Library,F,0
18.4,Becker Library,F,0
18.5,Becker Library,F,0
19.0,Becker Library,F,0
19.1,Becker Library,F,0
19.2,Becker Library,F,0
19.3,Becker Library,F,0
19.4,Becker Library,F,0
19.5,Becker Library,F,0
20.0,Becker Library,F,0
7.0,Bixby,M,0
7.1,Bixby,M,0
7.2,Bixby,M,0
7.3,Bixby,M,0
7.4,Bixby,M,0
7.5,Bixby,M,0
8.0,Bixby,M,0
8.1,Bixby,M,0
8.2,Bixby,M,0
8.3,Bixby,M,188
8.4,Bixby,M,188
8.5,Bixby,M,188
9.0,Bixby,M,188
9.1,Bixby,M,188
9.2,Bixby,M,188
9.3,Bixby,M,188
9.4,Bixby,M,188
9.5,Bixby,M,188
10.0,Bixby,M,188
10.1,Bixby,M,188
10.2,Bixby,M,188
10.3,Bixby,M,188
10.4,Bixby,M,188
10.5,Bixby,M,188
11.0,Bixby,M,188
11.1,Bixby,M,188
11.2,Bixby,M,188
11.3,Bixby,M,0
11.4,Bixby,M,0
11.5,Bixby,M,0
12.0,Bixby,M,0
12.1,Bixby,M,0
12.2,Bixby,M,0
12.3,Bixby,M,0
12.4,Bixby,M,0
12.5,Bixby,M,0
13.0,Bixby,M,186
13.1,Bixby,M,186
13.2,Bixby,M,186
13.3,Bixby,M,186
13.4,Bixby,M,186
13.5,Bixby,M,186
14.0,Bixby,M,186
14.1,Bixby,M,186
14.2,Bixby,M,186
14.3,Bixby,M,186
14.4,Bixby,M,186
14.5,Bixby,M,186
15.0,Bixby,M,186
15.1,Bixby,M,186
15.2,Bixby,M,186
15.3,Bixby,M,186
15.4,Bixby,M,186
15.5,Bixby,M,186
16.0,Bixby,M,0
16.1,Bixby,M,0
16.2,Bixby,M,0
16.3,Bixby,M,0
16.4,Bixby,M,0
16.5,Bixby,M,0
17.0,Bixby,M,0
17.1,Bixby,M,0
17.2,Bixby,M,0
17.3,Bixby,M,0
17.4,Bixby,M,0
17.5,Bixby,M,0
18.0,Bixby,M,0
18.1,Bixby,M,0
18.2,Bixby,M,0
18.3,Bixby,M,0
18.4,Bixby,M,0
18.5,Bixby,M,0
19.0,Bixby,M,0
19.1,Bixby,M,0
19.2,Bixby,M,0
19.3,Bixby,M,0
19.4,Bixby,M,0
19.5,Bixby,M,0
20.0,Bixby,M,0
7.0,Bixby,T,0
7.1,Bixby,T,0
7.2,Bixby,T,0
7.3,Bixby,T,0
7.4,Bixby,T,0
7.5,Bixby,T,0
