Days,Time,Building and Room,Seats,Enrolled,Waits,Dept_name,
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 1, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 1, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 1, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 1, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 1, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 4, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 7, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 2, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 2, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 3, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 2, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 3, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 5, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 2, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 4, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 7, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 7, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 4, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 1, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 0, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 1, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 2, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 6, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 4, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 1, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 999, 2, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
--W----, 9:00A-11:50A, Brauer Hall / 007, 12, 12, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
--W----, 1:00P-4:00P, Rudolph / L78, 9, 9, 0, ENERGY ENVIRONMENTAL AND CHEMICAL ENGR(E44), 
TBA, , TBA, 0, 6, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 3, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 5, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 21, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 3, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 6, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 2, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 1, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 1, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 1, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 1, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 1, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 2, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 1, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 3, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 1, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 1, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 33, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 3, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 9, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 23, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 12, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 6, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 8, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 1, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 1, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 1, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 7, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 3, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 1, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
TBA, , TBA, 0, 0, 0, ENGINEERING GRADUATE STUDIES(EGS), 
---R---, 4:00P-4:50P, Urbauer / 215, 0, 8, 0, GENERAL ENGINEERING(E60), 
M-W----, 2:30P-3:50P, Whitaker / 216, 12, 8, 0, GENERAL ENGINEERING(E60), 
M-W----, 10:00A-11:20A, Urbauer / 210, 15, 14, 0, GENERAL ENGINEERING(E60), 
M-W----, 11:30A-12:50P, Lopata Hall / 302, 15, 14, 0, GENERAL ENGINEERING(E60), 
M-W----, 11:30A-12:50P, Jubel / 121, 15, 14, 0, GENERAL ENGINEERING(E60), 
-T-R---, 10:00A-11:20A, Whitaker / 216, 15, 11, 0, GENERAL ENGINEERING(E60), 
-T-R---, 2:30P-3:50P, Cupples I / 216, 15, 13, 0, GENERAL ENGINEERING(E60), 
--W----, 4:00P-4:50P, Lopata Hall / 201, 12, 11, 0, GENERAL ENGINEERING(E60), 
-T-----, 5:30P-8:30P, Cupples I / 218, 30, 27, 0, GENERAL ENGINEERING(E60), 
-T-R---, 11:30A-12:50P, Hillman / 60, 120, 59, 0, GENERAL ENGINEERING(E60), 
--W----, 10:00A-11:00A, Crow / 205, 30, 12, 0, GENERAL ENGINEERING(E60), 
--W----, 12:00P-12:50P, Crow / 205, 30, 12, 0, GENERAL ENGINEERING(E60), 
--W----, 1:00P-2:00P, Wrighton / 201, 30, 11, 0, GENERAL ENGINEERING(E60), 
--W----, 3:00P-3:50P, Lopata Hall / 103, 30, 24, 0, GENERAL ENGINEERING(E60), 
-T-----, 5:30P-7:30P, Cupples I / 113, 25, 17, 0, GENERAL ENGINEERING(E60), 
-T-----, 3:00P-4:50P, Lopata Hall / 302, 25, 21, 0, GENERAL ENGINEERING(E60), 
M-W----, 3:00P-4:00P, Rudolph / 203, 0, 5, 0, GENERAL ENGINEERING(E60), 
TBA, , TBA, 0, 0, 0, GENERAL ENGINEERING(E60), 
TBA, , TBA, 0, 0, 0, GENERAL ENGINEERING(E60), 
TBA, , TBA, 0, 1, 0, GENERAL ENGINEERING(E60), 
M-W----, 10:00A-11:20A, Jubel / 121, 15, 15, 0, GENERAL ENGINEERING(E60), 
-T-R---, 11:30A-12:50P, Wrighton / 301, 15, 16, 0, GENERAL ENGINEERING(E60), 
-T-R---, 1:00P-2:20P, Sever / 102, 15, 17, 0, GENERAL ENGINEERING(E60), 
M-W----, 1:00P-2:20P, Seigle / 104, 15, 15, 0, GENERAL ENGINEERING(E60), 
-T-R---, 10:00A-11:20A, Simon / 018, 15, 16, 0, GENERAL ENGINEERING(E60), 
-T-R---, 11:30A-12:50P, Cupples I / 218, 15, 16, 0, GENERAL ENGINEERING(E60), 
-T-R---, 1:00P-2:20P, Cupples I / 218, 15, 16, 0, GENERAL ENGINEERING(E60), 
M-W----, 2:30P-3:50P, Wrighton / 201, 15, 15, 0, GENERAL ENGINEERING(E60), 
M------, 5:30P-8:00P, Cupples I / 216, 15, 16, 0, GENERAL ENGINEERING(E60), 
M-W----, 1:00P-2:20P, Lopata Hall / 229, 15, 15, 0, GENERAL ENGINEERING(E60), 
--W----, 5:30P-8:00P, Cupples I / 216, 15, 16, 0, GENERAL ENGINEERING(E60), 
--W----, 3:00P-3:50P, Lopata Hall / 201, 12, 12, 0, GENERAL ENGINEERING(E60), 
TBA, , TBA, 0, 3, 0, GENERAL ENGINEERING(E60), 
-T-----, 3:00P-3:50P, Cupples II / 203, 25, 28, 0, GENERAL ENGINEERING(E60), 
-T-----, 4:00P-4:50P, Cupples II / 203, 25, 25, 0, GENERAL ENGINEERING(E60), 
--W----, 3:00P-3:50P, Weil / 010, 25, 28, 0, GENERAL ENGINEERING(E60), 
--W----, 4:00P-4:50P, Weil / 010, 25, 26, 0, GENERAL ENGINEERING(E60), 
--W----, 5:00P-6:00P, Weil / 010, 25, 25, 0, GENERAL ENGINEERING(E60), 
M------, 4:00P-5:50P, January Hall / 110, 25, 26, 0, GENERAL ENGINEERING(E60), 
--W----, 4:00P-4:50P, Jubel / 121, 25, 25, 0, GENERAL ENGINEERING(E60), 
--W----, 5:00P-6:00P, Jubel / 121, 25, 25, 0, GENERAL ENGINEERING(E60), 
-T-----, 12:00P-12:50P, Duncker / 1, 22, 22, 0, GENERAL ENGINEERING(E60), 
--W----, 12:00P-12:50P, Seigle / 104, 22, 24, 0, GENERAL ENGINEERING(E60), 
-T-----, 3:00P-3:50P, Lopata Hall / 229, 24, 24, 0, GENERAL ENGINEERING(E60), 
-T-----, 4:00P-4:50P, Lopata Hall / 229, 24, 24, 0, GENERAL ENGINEERING(E60), 
M------, 5:00P-7:00P, Lopata Hall / 302, 0, 17, 0, GENERAL ENGINEERING(E60), 
TBA, , TBA, 0, 10, 0, GENERAL ENGINEERING(E60), 
M------, 12:30P-2:50P, Urbauer / 113, 0, 11, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 9:00A-11:20A, Urbauer / 113, 0, 12, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 12:00P-2:20P, Urbauer / 113, 0, 12, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 12:30P-2:50P, Urbauer / 113, 0, 11, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
---R---, 9:00A-11:20A, Urbauer / 113, 0, 12, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
---R---, 12:00P-2:20P, Urbauer / 113, 0, 12, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 12:30P-2:20P, Jubel / 138, 0, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 12:30P-2:20P, Jubel / 138, 0, 3, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 10:00A-11:20A, Jubel / 138, 0, 16, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 11:30A-12:50P, Jubel / 138, 0, 15, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 1:00P-2:20P, Jubel / 138, 0, 16, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 2:30P-3:50P, Seigle / L006, 80, 59, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W----, 1:00P-2:20P, Whitaker / 130, 36, 21, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W----, 2:30P-3:50P, Whitaker / 130, 36, 18, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 5:30P-7:30P, Whitaker / 130, 18, 7, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 1:00P-1:50P, Steinberg / 105, 100, 97, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 4:00P-5:50P, Jolley / 104, 5, 3, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 2:00P-3:50P, Jolley / 104, 5, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 10:00A-11:20A, Jubel / 120, 50, 45, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 11:30A-12:50P, Jubel / 120, 50, 16, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M------, 1:00P-1:50P, Hillman / 60, 105, 94, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 3:00P-4:50P, Urbauer / 320, 4, 3, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 2:00P-3:50P, Urbauer / 320, 4, 3, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W----, 11:00A-11:50A, McMillan / G052, 108, 98, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 11:00A-11:50A, Urbauer / 216, 36, 26, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W----, 8:30A-9:50A, McDonnell / 162, 110, 83, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 12:00P-12:50P, Jubel / 120, 55, 50, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 12:00P-12:50P, Jubel / 120, 55, 33, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 10:00A-11:20A, Lopata Hall / 101, 55, 50, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W----, 10:00A-10:50A, Hillman / 70, 116, 115, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
----F--, 9:00A-9:50A, Jubel / 120, 58, 54, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 8:00P-10:00P, Lopata Hall / 101, 30, 8, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 8:30A-9:50A, Hillman / 60, 110, 101, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W----, 5:30P-7:00P, Mallinckrodt / 302, 45, 35, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W-F--, 12:00P-12:50P, McMillan / G052, 105, 99, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W----, 4:00P-5:20P, Lopata Hall / 101, 55, 35, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
---R---, 2:30P-3:50P, Brauer Hall / 012, 130, 91, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 5:30P-7:00P, Mallinckrodt / 303, 40, 8, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 7:00P-8:30P, Crow / 206, 30, 15, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W----, 5:30P-7:00P, Rudolph / 102, 25, 4, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W----, 4:00P-5:20P, Eads / 116, 25, 7, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W----, 7:00P-8:30P, Mallinckrodt / 303, 40, 36, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M------, 10:00A-11:20A, Mallinckrodt / 302, 16, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
--W----, 9:00A-12:00P, Jolley / 103, 16, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W----, 2:30P-3:50P, Crow / 206, 45, 43, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 5:30P-7:00P, Jubel / 120, 30, 19, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 10:00A-11:20A, Lopata Hall / 103, 27, 19, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-----, 1:00P-4:00P, Rudolph / L78, 9, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
---R---, 1:00P-4:00P, Rudolph / L78, 9, 5, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 4:00P-5:20P, Cupples I / 215, 32, 25, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 4:00P-5:20P, Louderman / 461, 30, 25, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W----, 4:00P-5:20P, Cupples II / 200, 30, 12, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 4:00P-5:20P, Whitaker / 218, 40, 19, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W----, 4:00P-5:20P, Louderman / 461, 35, 30, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
-T-R---, 5:30P-7:00P, Jubel / 121, 65, 28, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
M-W----, 5:30P-7:00P, Jubel / 120, 60, 37, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
TBA, , TBA, 0, 0, 0, MECHANICAL ENGINEERING & MATERIALS SCIENCE(E37), 
