0.341309,0.36292
0.432719,0.541
0.432648,0.54908
0.597055,0.8194
0.528516,0.70404
0.304445,0.27508
0.643704,0.66244
0.600644,0.79384
0.344221,0.20048
0.39756,0.3756
0.42203,0.49876
0.303281,0.23312
0.354973,0.41472
0.333162,0.29256
0.311991,0.21088
0.373888,0.48324
0.519827,0.73492
0.487805,0.57656
0.344095,0.42592
0.44347,0.17488
0.435204,0.47284
0.478201,0.42384
0.618809,0.61676
0.37904,0.3262
0.371293,0.42912
0.403954,0.51112
0.328424,0.27192
0.748839,0.92776
0.326191,0.28924
0.428979,0.271
0.420678,0.29912
0.362807,0.42384
0.393461,0.3642
0.775917,0.9286
0.701476,0.8714
0.577489,0.77868
0.310761,0.30216
0.35228,0.479
0.304429,0.23752
0.344025,0.47704
0.322471,0.23148
0.335269,0.28512
0.569483,0.5398
0.324481,0.39028
0.487805,0.57812
0.544189,0.51152
0.620968,0.597
0.330871,0.2406
0.351029,0.427
0.337506,0.42704
0.419751,0.51612
0.429038,0.37568
0.397403,0.36236
0.56313,0.56836
0.399674,0.50364
0.600644,0.79384
0.507977,0.6858
0.304368,0.2284
0.587124,0.84756
0.348074,0.39652
0.343705,0.20424
0.337044,0.1636
0.578363,0.83044
0.349204,0.42792
0.494292,0.68684
0.431607,0.4946
0.322375,0.40528
0.677434,0.81872
0.796859,0.90772
0.349204,0.42792
0.440112,0.4008
0.452136,0.58184
0.372434,0.33864
0.601596,0.85092
0.580099,0.77216
0.524741,0.47864
0.440028,0.62924
0.343941,0.40852
0.377235,0.4802
0.535386,0.68612
0.348998,0.28008
0.451976,0.35144
0.487245,0.33256
0.584675,0.78904
0.37118,0.34544
0.739133,0.89988
0.299621,0.20788
0.508955,0.61096
0.628089,0.55
0.379183,0.5022
0.400044,0.28748
0.534025,0.73732
0.375798,0.46656
0.343912,0.44296
0.347156,0.47416
0.413332,0.52824
0.413332,0.52824
0.49199,0.61632
0.435702,0.55696
0.659537,0.89384
0.380789,0.32492
0.324051,0.36924
0.340231,0.17204
0.682966,0.92448
0.333162,0.29632
0.455781,0.2558
0.676744,0.87576
0.422685,0.50024
0.343765,0.19196
0.343912,0.44296
0.446546,0.5106
0.422685,0.50024
0.35466,0.43592
0.326864,0.16788
0.461429,0.63568
0.534194,0.36852
0.327077,0.21992
0.323042,0.20024
0.577054,0.77144
0.446546,0.554
0.347328,0.4148
0.442707,0.39336
0.431405,0.58004
0.348528,0.378
0.346106,0.20644
0.305581,0.211
0.573105,0.78764
0.355922,0.36012
0.521872,0.71772
0.464838,0.40992
0.436572,0.31172
0.356969,0.28816
0.299749,0.2792
0.446639,0.38012
0.334496,0.30216
0.425282,0.1792
0.467866,0.6048
0.700506,0.90844
0.431679,0.47188
0.555575,0.76472
0.410017,0.4706
0.370712,0.36824
0.491851,0.41396
0.453758,0.57016
0.572944,0.78372
0.447164,0.5642
0.319566,0.27652
0.428238,0.56324
0.850031,0.97192
0.337506,0.36692
0.736688,0.29636
0.598156,0.81932
0.701476,0.8714
0.324297,0.21204
0.343765,0.19196
0.424372,0.51984
0.454903,0.54024
0.327077,0.21992
0.651156,0.8402
0.438937,0.52528
0.501831,0.52732
0.349415,0.29172
0.329358,0.36028
0.489988,0.63852
0.331304,0.32832
0.430867,0.41796
0.399674,0.50364
0.405799,0.30196
0.354538,0.31804
0.324854,0.2978
0.506437,0.34392
0.352653,0.47364
0.494292,0.65056
0.44347,0.17488
0.447847,0.42064
0.366657,0.53484
0.443362,0.58568
0.50206,0.31112
0.640584,0.84004
0.460886,0.4138
0.483846,0.57604
0.301721,0.24376
0.525984,0.76376
0.437151,0.22824
0.701446,0.84268
0.564298,0.74484
0.436366,0.41624
0.585903,0.82552
0.412426,0.48632
0.659138,0.86164
0.490696,0.55844
0.619564,0.55536
0.452574,0.3484
0.446048,0.5724
0.418269,0.5392
0.447207,0.33208
0.367271,0.47412
0.428238,0.56324
0.336938,0.25592
0.37118,0.34544
0.579011,0.78056
0.358913,0.37408
0.520766,0.69668
0.63102,0.58868
0.52812,0.56712
0.338472,0.3516
0.300633,0.1604
0.449653,0.26036
0.337044,0.1636
0.524527,0.71084
0.373888,0.48324
0.341122,0.47508
0.540515,0.6116
0.3777,0.31924
0.450216,0.54096
0.364512,0.45064
0.311595,0.22284
0.523038,0.5066
0.420984,0.35672
0.613393,0.8212
0.382599,0.47472
0.436366,0.37164
0.348523,0.32868
0.485809,0.599
0.309189,0.30212
0.454818,0.534
0.736946,0.94096
0.598182,0.5124
0.343167,0.38192
0.405799,0.30128
0.351047,0.43324
0.692402,0.80272
0.542484,0.58416
0.571751,0.80644
0.352285,0.31904
0.33329,0.46556
0.315508,0.24696
0.338076,0.18176
0.414889,0.50232
0.316214,0.27396
0.571778,0.81828
0.382599,0.47472
0.390643,0.37188
0.845172,0.97064
0.476074,0.35624
0.341122,0.47508
0.424532,0.35352
0.378801,0.47724
0.355163,0.34636
0.561815,0.7458
0.504463,0.6718
0.324529,0.30148
0.423572,0.52164
0.450216,0.53228
0.446991,0.2428
0.571824,0.29468
0.442733,0.25772
0.428755,0.43672
0.487821,0.56632
0.435204,0.47284
0.574206,0.87708
0.5584,0.75748
0.36625,0.28916
0.31492,0.32516
0.600888,0.83244
0.32837,0.17144
0.736679,0.906
0.31434,0.20044
0.342467,0.2668
0.430483,0.52348
0.440112,0.42172
0.447847,0.42064
0.402575,0.33896
0.609299,0.58544
0.451524,0.58864
0.498569,0.58176
0.585927,0.40744
0.325374,0.31488
0.628996,0.84488
0.311016,0.3564
0.446546,0.5106
0.585816,0.67116
0.319506,0.21656
0.382499,0.46836
0.446723,0.3694
0.684573,0.80416
0.534009,0.71068
0.431174,0.53244
0.343941,0.40852
0.28746,0.19788
0.36908,0.30632
0.351684,0.29092
0.571778,0.81828
0.346783,0.43056
0.736878,0.90608
0.412823,0.49184
0.593518,0.47052
0.435379,0.61836
0.366247,0.51648
0.35138,0.3702
0.323159,0.37716
0.489877,0.64448
0.305978,0.29696
0.632143,0.54372
0.442733,0.53112
0.324047,0.23232
0.293659,0.1878
0.60076,0.78288
0.357983,0.46092
0.327138,0.32244
0.363794,0.53252
0.700079,0.5726
0.442251,0.18232
0.544443,0.74284
0.500861,0.58836
0.346783,0.43056
0.324582,0.31808
0.468881,0.42192
0.545327,0.7536
0.317093,0.16644
0.523498,0.5488
0.491851,0.5844
0.315508,0.2564
0.36298,0.43988
0.35442,0.4394
0.326154,0.43936
0.368392,0.48284
0.312924,0.231
0.44622,0.55024
0.308831,0.27312
0.375735,0.28892
0.357983,0.245
0.571778,0.81828
0.440982,0.514
0.346175,0.42328
0.4713,0.39204
0.384406,0.39132
0.358147,0.21652
0.360984,0.25788
0.362103,0.47752
0.362383,0.21308
0.324466,0.3978
0.315375,0.2874
0.382704,0.49396
0.412239,0.41532
0.3861,0.45732
0.433538,0.46748
0.4723,0.49836
0.328233,0.17496
0.316353,0.24148
0.296408,0.25012
0.569487,0.71872
0.419728,0.48756
0.451976,0.35144
0.572929,0.76096
0.600781,0.36024
0.35954,0.52864
0.514273,0.65864
0.319566,0.27652
0.376188,0.38156
0.365358,0.50948
0.466785,0.27076
0.318813,0.26808
0.459316,0.59472
0.465882,0.60352
0.338886,0.46796
0.466785,0.27076
0.390643,0.35304
0.362785,0.35092
0.363831,0.43992
0.443332,0.37568
0.312221,0.25064
0.323104,0.32948
0.448527,0.17888
0.523051,0.68716
0.386913,0.51168
0.341267,0.43548
0.326154,0.43936
0.323634,0.35176
0.301128,0.1824
0.465476,0.35496
0.423515,0.21164
0.307667,0.23788
0.447038,0.48952
0.381203,0.31208
0.523498,0.5488
0.427687,0.51728
0.358964,0.30656
0.548785,0.79348
0.425282,0.1792
0.554371,0.7522
0.677086,0.57864
0.344289,0.39904
0.454779,0.16796
0.371493,0.31276
0.459267,0.6322
0.417352,0.22268
0.444801,0.51568
0.524527,0.70996
0.34489,0.33684
0.585801,0.82612
0.584885,0.86932
0.334496,0.30216
0.584702,0.3074
0.461448,0.4876
0.771444,0.95724
0.31529,0.27012
0.350513,0.37588
0.326819,0.25228
0.558408,0.759
0.363794,0.53252
0.448719,0.55148
0.31434,0.20156
0.612447,0.81984
0.3516,0.47568
0.58684,0.81096
0.450973,0.54676
0.418849,0.52124
0.571837,0.75356
0.42072,0.40612
0.684482,0.86916
0.448422,0.45028
0.342644,0.37756
0.362405,0.44628
0.314967,0.22528
0.529275,0.72604
0.36672,0.50348
0.640028,0.62992
0.317938,0.285
0.641346,0.7946
0.667556,0.7898
0.344892,0.33568
0.65938,0.75816
0.393461,0.3642
0.610342,0.575
0.626663,0.60476
0.494292,0.65056
0.480662,0.39116
0.43593,0.21032
0.324466,0.27092
0.408275,0.28164
0.684677,0.8858
0.438446,0.42556
0.331917,0.28664
0.306541,0.28416
0.437873,0.55192
0.35771,0.53992
0.785352,0.91712
0.539899,0.72324
0.414907,0.30136
0.571879,0.77452
0.3516,0.47568
0.33737,0.42456
0.460886,0.4138
0.355408,0.23656
0.473808,0.6332
0.3418,0.28508
0.307667,0.23244
0.344761,0.30696
0.355111,0.42096
0.435126,0.56664
0.477136,0.56588
0.549028,0.70228
0.428225,0.54492
0.511842,0.56608
0.431679,0.53528
0.676744,0.87576
0.429896,0.53672
0.332237,0.24908
0.34924,0.37272
0.347099,0.2922
0.341668,0.26232
0.344025,0.47704
0.420916,0.14988
0.324214,0.25544
0.574221,0.74244
0.47149,0.61908
0.367537,0.51948
0.597147,0.81228
0.453106,0.53384
0.392905,0.36096
0.331271,0.31764
0.342141,0.4378
0.328929,0.1884
0.365826,0.22536
0.305244,0.1812
0.55944,0.77212
0.343983,0.1652
0.438924,0.3316
0.361869,0.32672
0.610186,0.71556
0.746434,0.89944
0.324582,0.40176
0.301128,0.23504
0.438937,0.52528
0.450634,0.60012
0.490714,0.65248
0.562719,0.69704
0.743322,0.95124
0.470811,0.33064
0.355394,0.39988
0.352025,0.41532
0.598244,0.84308
0.423505,0.16332
0.558273,0.79204
0.305658,0.31652
0.299621,0.20788
0.50206,0.70932
0.578332,0.5266
0.343755,0.22164
0.31529,0.27948
0.347285,0.33712
0.534908,0.61676
0.405145,0.51968
0.334049,0.2538
0.402083,0.27276
0.417352,0.48336
0.326013,0.32368
0.334369,0.27364
0.53234,0.67948
0.848902,0.97652
0.317938,0.27912
0.622091,0.58964
0.571809,0.79036
0.333761,0.29764
0.616591,0.56308
0.390643,0.35304
0.584673,0.80724
0.584831,0.8268
0.374837,0.34272
0.458138,0.55172
0.42743,0.53596
0.589975,0.83308
0.626663,0.78224
0.736713,0.90432
0.343201,0.4432
0.449743,0.58292
0.316425,0.36856
0.441481,0.41416
0.374576,0.26068
0.363969,0.30764
0.328656,0.35244
0.323737,0.29512
0.60076,0.78288
0.563232,0.7432
0.36908,0.3226
0.469267,0.5488
0.651243,0.67608
0.474399,0.57716
0.3981,0.35656
0.332237,0.24908
0.559559,0.76868
0.447227,0.5314
0.353011,0.35504
0.585816,0.7958
0.508433,0.5356
0.352025,0.41532
0.31026,0.21592
0.387396,0.45676
0.436366,0.37164
0.315508,0.24696
0.610186,0.8746
0.668698,0.72444
0.341014,0.2364
0.517261,0.73812
0.330783,0.19912
0.331488,0.40768
0.628089,0.55
0.39756,0.3756
0.467239,0.55084
0.546226,0.28632
0.297887,0.24752
0.57309,0.80696
0.362735,0.26732
0.329636,0.37252
0.587239,0.51632
0.348568,0.41948
0.386037,0.47796
0.419229,0.54592
0.628996,0.84488
0.443806,0.25788
0.354079,0.34748
0.477971,0.47084
0.506933,0.62164
0.676354,0.76628
0.452526,0.4006
0.401004,0.43508
0.736713,0.90432
0.458138,0.55172
0.436348,0.51296
0.506703,0.59296
0.356119,0.25664
0.328656,0.26836
0.335934,0.40928
0.501831,0.52732
0.579011,0.85336
0.317503,0.29736
0.463583,0.55588
0.736728,0.92364
0.524091,0.3356
0.38213,0.54108
0.743122,0.38648
0.330365,0.375
0.367247,0.48752
0.736599,0.88656
0.504358,0.71328
0.534025,0.73732
0.340417,0.21916
0.432383,0.52296
0.333193,0.41504
0.600659,0.81128
0.504358,0.71328
0.450216,0.53968
0.353039,0.4822
0.371481,0.5256
0.343052,0.37736
0.35375,0.21504
0.560646,0.69712
0.333615,0.2814
0.458257,0.45
0.357727,0.17636
0.50206,0.31112
0.454603,0.61204
0.423542,0.53172
0.315375,0.2874
0.40656,0.31544
0.56183,0.73732
0.53011,0.72832
0.319446,0.24348
0.402083,0.27256
0.510517,0.70092
0.556193,0.77288
0.548826,0.72
0.341582,0.30988
0.390643,0.29836
0.302638,0.15836
0.345554,0.17796
0.343456,0.29836
0.380656,0.53992
0.343789,0.388
0.369649,0.44928
0.316276,0.34416
0.432505,0.17096
0.429466,0.42056
0.443806,0.40044
0.546527,0.8016
0.359848,0.43912
0.450504,0.4326
0.520766,0.69668
0.359688,0.36784
0.493956,0.36736
0.362103,0.47752
0.336358,0.22028
0.68758,0.8224
0.450781,0.56192
0.371493,0.31316
0.417352,0.22268
0.355211,0.45428
0.37476,0.27372
0.440095,0.52824
0.367572,0.46388
0.555575,0.76472
0.425812,0.44836
0.469267,0.5488
0.431038,0.48136
0.467299,0.34692
0.39134,0.4002
0.435677,0.56304
0.340714,0.42612
0.545402,0.71808
0.356884,0.424
0.351173,0.33012
0.345554,0.4362
0.445739,0.60388
0.360017,0.23932
0.455768,0.38352
0.357109,0.36836
0.532999,0.73412
0.350586,0.42196
0.598132,0.8458
0.48654,0.52424
0.475766,0.47292
0.328626,0.2606
0.459306,0.54808
0.42203,0.49876
0.640584,0.71448
0.362908,0.34524
0.414907,0.30136
0.403386,0.40936
0.401162,0.44156
0.329525,0.29948
0.412823,0.49184
0.359799,0.2254
0.328922,0.37672
0.317918,0.24512
0.328233,0.35924
0.323631,0.3458
0.565621,0.79344
0.440982,0.42304
0.355394,0.39988
0.444828,0.18416
0.581228,0.80812
0.561942,0.56308
0.70015,0.91488
0.521872,0.70504
0.449144,0.5378
0.414524,0.38048
0.571837,0.75356
0.450634,0.58116
0.324854,0.2978
0.624892,0.62388
0.506258,0.58452
0.310699,0.26284
0.463603,0.21524
0.32556,0.21072
0.331304,0.32832
0.373883,0.40928
0.531996,0.56192
0.474294,0.30744
0.507115,0.57492
0.466462,0.59952
0.332527,0.32316
0.471031,0.60088
0.450216,0.53968
0.584776,0.82064
0.337481,0.39884
0.325155,0.148
0.494044,0.47312
0.610165,0.8892
0.498397,0.6044
0.597176,0.87176
0.355783,0.37424
0.334457,0.36396
0.522857,0.6762
0.332009,0.16412
0.353046,0.18604
0.376914,0.31912
0.409235,0.3856
0.33646,0.39544
0.460819,0.6142
0.395809,0.3598
0.449653,0.26036
0.418701,0.15816
0.365358,0.50948
0.37088,0.5052
0.473857,0.2504
0.457295,0.53668
0.455768,0.56828
0.34827,0.19872
0.35228,0.37544
0.509932,0.61364
0.359461,0.30148
0.535173,0.66852
0.456865,0.21912
0.57194,0.404
0.42072,0.40612
0.46465,0.54972
0.517403,0.63976
0.558369,0.75128
0.527233,0.49912
0.297887,0.24752
0.353488,0.44176
0.68582,0.8086
0.59707,0.83228
0.297887,0.22648
0.385052,0.40104
0.365755,0.35992
0.424267,0.40292
0.56433,0.70964
0.545031,0.70268
0.452214,0.51488
0.320361,0.39104
0.346449,0.42152
0.684573,0.80416
0.365378,0.3072
0.333293,0.36904
0.599589,0.7934
0.353039,0.47516
0.441647,0.31908
0.386037,0.47796
0.448581,0.30548
0.414889,0.20188
0.471413,0.54772
0.494292,0.68684
0.342467,0.47236
0.297887,0.22648
0.57312,0.7388
0.585792,0.78
0.560725,0.71016
0.362998,0.23888
0.547722,0.75228
0.604456,0.19592
0.329326,0.21108
0.335934,0.298
0.419728,0.43212
0.453948,0.4586
0.36549,0.34344
0.447362,0.2844
0.597282,0.86552
0.421076,0.37676
0.337506,0.42704
0.351047,0.43324
0.372774,0.27292
0.363684,0.50088
0.305658,0.34168
0.487955,0.62068
0.476078,0.40996
0.743263,0.94564
0.584747,0.82104
0.347409,0.21028
0.474003,0.41652
0.344569,0.27476
0.539319,0.72848
0.301665,0.17976
0.546591,0.79156
0.367176,0.41848
0.456053,0.54244
0.357412,0.19496
0.49199,0.61632
0.333664,0.2488
0.424269,0.41536
0.480662,0.39116
0.356359,0.2988
0.367452,0.40036
0.442708,0.43736
0.363236,0.49564
0.343456,0.3088
0.384666,0.32404
0.407035,0.32936
0.324258,0.28956
0.501546,0.65088
0.505465,0.68312
0.360848,0.21148
0.459306,0.22392
0.448375,0.57648
0.408348,0.36308
0.390643,0.35304
0.312826,0.3196
0.461429,0.49436
0.58856,0.82076
0.511638,0.58548
0.343705,0.20424
0.31434,0.20044
0.507777,0.63052
0.432383,0.51584
0.440208,0.58016
0.429229,0.50276
0.516102,0.74968
0.459415,0.54348
0.632143,0.54372
0.411712,0.47012
0.460627,0.56436
0.324481,0.39028
0.353531,0.42336
0.323634,0.35176
0.446639,0.38012
0.382499,0.46836
0.46433,0.59364
0.370231,0.3856
0.36862,0.45312
0.298537,0.24
0.414903,0.47884
0.476846,0.55684
0.355922,0.39776
0.454603,0.61204
0.601596,0.83812
0.411961,0.44996
0.314353,0.28812
0.315508,0.2564
0.506703,0.59296
0.301128,0.1824
0.385358,0.49032
0.387396,0.27036
0.347617,0.209
0.353046,0.18604
0.465315,0.32304
0.323159,0.2214
0.693268,0.90904
0.413332,0.47848
0.587124,0.84756
0.637588,0.5722
0.348998,0.28008
0.37904,0.3262
0.524503,0.65804
0.339859,0.2018
0.361306,0.4204
0.336915,0.18992
0.366285,0.36532
0.373635,0.29384
0.577596,0.79084
0.651243,0.67608
0.401545,0.49908
0.300633,0.21588
0.45324,0.18968
0.335748,0.39308
0.351142,0.47212
0.350395,0.4576
0.449678,0.55912
0.337925,0.24024
0.379825,0.32528
0.441647,0.53296
0.456043,0.17164
0.48835,0.61588
0.46193,0.23892
0.405145,0.49464
0.541319,0.66828
0.618614,0.61904
0.342644,0.37756
0.351396,0.44356
0.743187,0.47452
0.346872,0.23224
0.456031,0.18312
0.343755,0.21768
0.544087,0.71232
0.448527,0.53968
0.337791,0.23152
0.394736,0.34908
0.344569,0.21576
0.341668,0.26232
0.48708,0.58852
0.557182,0.73592
0.36908,0.31604
0.50762,0.29936
0.384457,0.53624
0.367532,0.3514
0.692402,0.91328
0.320356,0.18148
0.550168,0.30432
0.317918,0.24512
0.669805,0.73012
0.633737,0.68172
0.511982,0.51728
0.469186,0.56548
0.452494,0.50076
0.298357,0.26944
0.447207,0.33208
0.644179,0.8636
0.587214,0.75832
0.354777,0.42896
0.524046,0.7132
0.43593,0.52916
0.580067,0.70236
0.38689,0.524
0.326921,0.36956
0.377715,0.54912
0.465315,0.32484
0.305244,0.34436
0.754835,0.89852
0.363462,0.121
0.467239,0.55144
0.613635,0.84944
0.378363,0.4764
0.366688,0.5016
0.383319,0.5144
0.419965,0.52136
0.297887,0.22648
0.389807,0.45068
0.541759,0.71916
0.647555,0.62056
0.363275,0.42768
0.464282,0.5392
0.314353,0.3352
0.370405,0.46968
0.478963,0.51644
0.475433,0.56164
0.342863,0.47196
0.461069,0.33812
0.381052,0.40228
0.355781,0.25912
0.341779,0.24664
0.561973,0.71052
0.36307,0.50496
0.56433,0.70964
0.371293,0.42912
0.584561,0.67196
0.504463,0.6718
0.343755,0.22164
0.52997,0.6816
0.338022,0.2318
0.444801,0.59068
0.429874,0.452
0.354594,0.36064
0.347119,0.34984
0.293659,0.24084
0.339902,0.28936
0.384389,0.31704
0.351122,0.47032
0.332406,0.4324
0.767792,0.89688
0.321054,0.41364
0.515824,0.61484
0.372148,0.51068
0.647306,0.6346
0.445739,0.527
0.469401,0.54532
0.554186,0.71388
0.317918,0.24512
0.372585,0.4934
0.370128,0.28044
0.320808,0.26632
0.32402,0.30124
0.449747,0.61408
0.345737,0.2674
0.577584,0.7718
0.455571,0.38356
0.464066,0.54088
0.558354,0.75612
0.613412,0.675
0.554986,0.60404
0.742835,0.18676
0.345204,0.43468
0.449747,0.39736
0.394736,0.35004
0.580245,0.77516
0.364206,0.31228
0.357355,0.40264
0.349288,0.25952
0.355898,0.29144
0.446457,0.17828
0.343789,0.4696
0.452261,0.45088
0.346175,0.42328
0.59245,0.17188
0.598107,0.84276
0.534176,0.33192
0.441647,0.31908
0.515543,0.6646
0.337601,0.20788
0.403954,0.54664
0.451332,0.5364
0.482276,0.62588
0.676385,0.85428
0.449399,0.54596
0.44223,0.28648
0.550127,0.55304
0.344135,0.25164
0.439751,0.4656
0.420979,0.54796
0.470119,0.60772
0.351638,0.31748
0.584644,0.82632
0.392675,0.31124
0.318254,0.20152
0.491851,0.5844
0.31553,0.25392
0.432493,0.44408
0.391373,0.30444
0.337622,0.18832
0.475162,0.54476
0.4401,0.63784
0.535173,0.6836
0.400044,0.49876
0.372003,0.36496
0.327912,0.2234
0.431345,0.54028
0.511654,0.68708
0.535683,0.45936
0.451162,0.5552
0.331271,0.31764
0.341382,0.44136
0.532839,0.37016
0.405145,0.47296
0.395701,0.30248
0.420952,0.34492
0.532856,0.75012
0.351388,0.39912
0.445422,0.26088
0.425282,0.46892
0.303794,0.26232
0.319566,0.3318
0.521889,0.69416
0.42743,0.53596
0.376912,0.13924
0.422104,0.46156
0.465318,0.341
0.362683,0.47624
0.610926,0.55832
0.342115,0.25308
0.342663,0.23736
0.659289,0.68052
0.524503,0.65804
0.345554,0.50304
0.600673,0.76696
0.497907,0.35268
0.599399,0.69796
0.385783,0.39824
0.343346,0.35776
0.630025,0.71964
0.313778,0.3688
0.514684,0.67768
0.363942,0.19872
0.560735,0.6712
0.450216,0.53228
0.592551,0.77116
0.366212,0.5016
0.383173,0.24884
0.45271,0.58024
0.342434,0.39372
0.536437,0.66116
0.499618,0.5628
0.63102,0.58868
0.535633,0.69384
0.342174,0.45248
0.595969,0.78292
0.434618,0.58492
0.432493,0.35364
0.326819,0.25228
0.546591,0.79156
0.478432,0.58348
0.510218,0.7222
0.344289,0.3582
0.612447,0.81984
0.462445,0.61828
0.553436,0.65264
0.419728,0.48756
0.483685,0.56828
0.701126,0.9026
0.531863,0.48268
0.503056,0.56924
0.749032,0.42804
0.361911,0.44872
0.508765,0.30304
0.480451,0.4622
0.38763,0.47028
0.302316,0.27656
0.338796,0.30352
0.629885,0.54712
