time_day,Building,day_week,num_students
17.3,Farrell T,M,0
17.4,Farrell T,M,0
17.5,Farrell T,M,0
18.0,Farrell T,M,0
18.1,Farrell T,M,0
18.2,Farrell T,M,0
18.3,Farrell T,M,0
18.4,Farrell T,M,0
18.5,Farrell T,M,0
19.0,Farrell T,M,0
19.1,Farrell T,M,0
19.2,Farrell T,M,0
19.3,Farrell T,M,0
19.4,Farrell T,M,0
19.5,Farrell T,M,0
20.0,Farrell T,M,0
7.0,Farrell T,T,0
7.1,Farrell T,T,0
7.2,Farrell T,T,0
7.3,Farrell T,T,0
7.4,Farrell T,T,0
7.5,Farrell T,T,0
8.0,Farrell T,T,0
8.1,Farrell T,T,0
8.2,Farrell T,T,0
8.3,Farrell T,T,0
8.4,Farrell T,T,0
8.5,Farrell T,T,0
9.0,Farrell T,T,0
9.1,Farrell T,T,0
9.2,Farrell T,T,0
9.3,Farrell T,T,0
9.4,Farrell T,T,0
9.5,Farrell T,T,0
10.0,Farrell T,T,0
10.1,Farrell T,T,0
10.2,Farrell T,T,0
10.3,Farrell T,T,22
10.4,Farrell T,T,0
10.5,Farrell T,T,0
11.0,Farrell T,T,0
11.1,Farrell T,T,0
11.2,Farrell T,T,0
11.3,Farrell T,T,0
11.4,Farrell T,T,0
11.5,Farrell T,T,0
12.0,Farrell T,T,6
12.1,Farrell T,T,0
12.2,Farrell T,T,0
12.3,Farrell T,T,0
12.4,Farrell T,T,0
12.5,Farrell T,T,0
13.0,Farrell T,T,0
13.1,Farrell T,T,0
13.2,Farrell T,T,0
13.3,Farrell T,T,0
13.4,Farrell T,T,0
13.5,Farrell T,T,0
14.0,Farrell T,T,0
14.1,Farrell T,T,0
14.2,Farrell T,T,0
14.3,Farrell T,T,0
14.4,Farrell T,T,0
14.5,Farrell T,T,0
15.0,Farrell T,T,0
15.1,Farrell T,T,0
15.2,Farrell T,T,0
15.3,Farrell T,T,0
15.4,Farrell T,T,0
15.5,Farrell T,T,0
16.0,Farrell T,T,7
16.1,Farrell T,T,0
16.2,Farrell T,T,0
16.3,Farrell T,T,0
16.4,Farrell T,T,0
16.5,Farrell T,T,0
17.0,Farrell T,T,0
17.1,Farrell T,T,0
17.2,Farrell T,T,0
17.3,Farrell T,T,0
17.4,Farrell T,T,0
17.5,Farrell T,T,0
18.0,Farrell T,T,0
18.1,Farrell T,T,0
18.2,Farrell T,T,0
18.3,Farrell T,T,0
18.4,Farrell T,T,0
18.5,Farrell T,T,0
19.0,Farrell T,T,0
19.1,Farrell T,T,0
19.2,Farrell T,T,0
19.3,Farrell T,T,0
19.4,Farrell T,T,0
19.5,Farrell T,T,0
20.0,Farrell T,T,0
7.0,Farrell T,W,0
7.1,Farrell T,W,0
7.2,Farrell T,W,0
7.3,Farrell T,W,0
7.4,Farrell T,W,0
7.5,Farrell T,W,0
8.0,Farrell T,W,0
8.1,Farrell T,W,0
8.2,Farrell T,W,0
8.3,Farrell T,W,0
8.4,Farrell T,W,0
8.5,Farrell T,W,0
9.0,Farrell T,W,160
9.1,Farrell T,W,0
9.2,Farrell T,W,0
9.3,Farrell T,W,0
9.4,Farrell T,W,0
9.5,Farrell T,W,0
10.0,Farrell T,W,86
10.1,Farrell T,W,0
10.2,Farrell T,W,0
10.3,Farrell T,W,0
10.4,Farrell T,W,0
10.5,Farrell T,W,0
11.0,Farrell T,W,0
11.1,Farrell T,W,0
11.2,Farrell T,W,0
11.3,Farrell T,W,0
11.4,Farrell T,W,0
11.5,Farrell T,W,0
12.0,Farrell T,W,0
12.1,Farrell T,W,0
12.2,Farrell T,W,0
12.3,Farrell T,W,0
12.4,Farrell T,W,0
12.5,Farrell T,W,0
13.0,Farrell T,W,0
13.1,Farrell T,W,0
13.2,Farrell T,W,0
13.3,Farrell T,W,45
13.4,Farrell T,W,0
13.5,Farrell T,W,0
14.0,Farrell T,W,0
14.1,Farrell T,W,0
14.2,Farrell T,W,0
14.3,Farrell T,W,8
14.4,Farrell T,W,0
14.5,Farrell T,W,0
15.0,Farrell T,W,0
15.1,Farrell T,W,0
15.2,Farrell T,W,0
15.3,Farrell T,W,0
15.4,Farrell T,W,0
15.5,Farrell T,W,0
16.0,Farrell T,W,0
16.1,Farrell T,W,0
16.2,Farrell T,W,0
16.3,Farrell T,W,0
16.4,Farrell T,W,0
16.5,Farrell T,W,0
17.0,Farrell T,W,19
17.1,Farrell T,W,0
17.2,Farrell T,W,0
17.3,Farrell T,W,0
17.4,Farrell T,W,0
17.5,Farrell T,W,0
18.0,Farrell T,W,0
18.1,Farrell T,W,0
18.2,Farrell T,W,0
18.3,Farrell T,W,0
18.4,Farrell T,W,0
18.5,Farrell T,W,0
19.0,Farrell T,W,0
19.1,Farrell T,W,0
19.2,Farrell T,W,0
19.3,Farrell T,W,0
19.4,Farrell T,W,0
19.5,Farrell T,W,0
20.0,Farrell T,W,0
7.0,Farrell T,H,0
7.1,Farrell T,H,0
7.2,Farrell T,H,0
7.3,Farrell T,H,0
7.4,Farrell T,H,0
7.5,Farrell T,H,0
8.0,Farrell T,H,0
8.1,Farrell T,H,0
8.2,Farrell T,H,0
8.3,Farrell T,H,0
8.4,Farrell T,H,0
8.5,Farrell T,H,0
9.0,Farrell T,H,0
9.1,Farrell T,H,0
9.2,Farrell T,H,0
9.3,Farrell T,H,0
9.4,Farrell T,H,0
9.5,Farrell T,H,0
10.0,Farrell T,H,0
10.1,Farrell T,H,0
10.2,Farrell T,H,0
10.3,Farrell T,H,22
10.4,Farrell T,H,0
10.5,Farrell T,H,0
11.0,Farrell T,H,0
11.1,Farrell T,H,0
11.2,Farrell T,H,0
11.3,Farrell T,H,0
11.4,Farrell T,H,0
11.5,Farrell T,H,0
12.0,Farrell T,H,0
12.1,Farrell T,H,0
12.2,Farrell T,H,0
12.3,Farrell T,H,0
12.4,Farrell T,H,0
12.5,Farrell T,H,0
13.0,Farrell T,H,0
13.1,Farrell T,H,0
13.2,Farrell T,H,0
13.3,Farrell T,H,0
13.4,Farrell T,H,0
13.5,Farrell T,H,0
14.0,Farrell T,H,0
14.1,Farrell T,H,0
14.2,Farrell T,H,0
14.3,Farrell T,H,0
14.4,Farrell T,H,0
14.5,Farrell T,H,0
15.0,Farrell T,H,0
15.1,Farrell T,H,0
15.2,Farrell T,H,0
15.3,Farrell T,H,0
15.4,Farrell T,H,0
15.5,Farrell T,H,0
16.0,Farrell T,H,7
16.1,Farrell T,H,0
16.2,Farrell T,H,0
16.3,Farrell T,H,0
16.4,Farrell T,H,0
16.5,Farrell T,H,0
17.0,Farrell T,H,0
17.1,Farrell T,H,0
17.2,Farrell T,H,0
17.3,Farrell T,H,0
17.4,Farrell T,H,0
17.5,Farrell T,H,0
18.0,Farrell T,H,0
18.1,Farrell T,H,0
18.2,Farrell T,H,0
18.3,Farrell T,H,0
18.4,Farrell T,H,0
18.5,Farrell T,H,0
19.0,Farrell T,H,0
19.1,Farrell T,H,0
19.2,Farrell T,H,0
19.3,Farrell T,H,0
19.4,Farrell T,H,0
19.5,Farrell T,H,0
20.0,Farrell T,H,0
7.0,Farrell T,F,0
7.1,Farrell T,F,0
7.2,Farrell T,F,0
7.3,Farrell T,F,0
7.4,Farrell T,F,0
7.5,Farrell T,F,0
8.0,Farrell T,F,0
8.1,Farrell T,F,0
8.2,Farrell T,F,0
8.3,Farrell T,F,0
8.4,Farrell T,F,0
8.5,Farrell T,F,0
9.0,Farrell T,F,30
9.1,Farrell T,F,0
9.2,Farrell T,F,0
9.3,Farrell T,F,0
9.4,Farrell T,F,0
9.5,Farrell T,F,0
10.0,Farrell T,F,86
10.1,Farrell T,F,0
10.2,Farrell T,F,0
10.3,Farrell T,F,0
10.4,Farrell T,F,0
10.5,Farrell T,F,0
11.0,Farrell T,F,0
11.1,Farrell T,F,0
11.2,Farrell T,F,0
11.3,Farrell T,F,0
11.4,Farrell T,F,0
11.5,Farrell T,F,0
12.0,Farrell T,F,0
12.1,Farrell T,F,0
12.2,Farrell T,F,0
12.3,Farrell T,F,0
12.4,Farrell T,F,0
12.5,Farrell T,F,0
13.0,Farrell T,F,0
13.1,Farrell T,F,0
13.2,Farrell T,F,0
13.3,Farrell T,F,43
13.4,Farrell T,F,0
13.5,Farrell T,F,0
14.0,Farrell T,F,0
14.1,Farrell T,F,0
14.2,Farrell T,F,0
14.3,Farrell T,F,0
14.4,Farrell T,F,0
14.5,Farrell T,F,0
15.0,Farrell T,F,10
15.1,Farrell T,F,0
15.2,Farrell T,F,0
15.3,Farrell T,F,0
15.4,Farrell T,F,0
15.5,Farrell T,F,0
16.0,Farrell T,F,0
16.1,Farrell T,F,0
16.2,Farrell T,F,0
16.3,Farrell T,F,0
16.4,Farrell T,F,0
16.5,Farrell T,F,0
17.0,Farrell T,F,0
17.1,Farrell T,F,0
17.2,Farrell T,F,0
17.3,Farrell T,F,0
17.4,Farrell T,F,0
17.5,Farrell T,F,0
18.0,Farrell T,F,0
18.1,Farrell T,F,0
18.2,Farrell T,F,0
18.3,Farrell T,F,0
18.4,Farrell T,F,0
18.5,Farrell T,F,0
19.0,Farrell T,F,0
19.1,Farrell T,F,0
19.2,Farrell T,F,0
19.3,Farrell T,F,0
19.4,Farrell T,F,0
19.5,Farrell T,F,0
20.0,Farrell T,F,0
7.0,Gaylord,M,0
7.1,Gaylord,M,0
7.2,Gaylord,M,0
7.3,Gaylord,M,0
7.4,Gaylord,M,0
7.5,Gaylord,M,0
8.0,Gaylord,M,0
8.1,Gaylord,M,0
8.2,Gaylord,M,0
8.3,Gaylord,M,0
8.4,Gaylord,M,0
8.5,Gaylord,M,0
9.0,Gaylord,M,0
9.1,Gaylord,M,0
9.2,Gaylord,M,0
9.3,Gaylord,M,0
9.4,Gaylord,M,0
9.5,Gaylord,M,0
10.0,Gaylord,M,9
10.1,Gaylord,M,0
10.2,Gaylord,M,0
10.3,Gaylord,M,0
10.4,Gaylord,M,0
10.5,Gaylord,M,0
11.0,Gaylord,M,0
11.1,Gaylord,M,0
11.2,Gaylord,M,0
11.3,Gaylord,M,0
11.4,Gaylord,M,0
11.5,Gaylord,M,0
12.0,Gaylord,M,0
12.1,Gaylord,M,0
12.2,Gaylord,M,0
12.3,Gaylord,M,0
12.4,Gaylord,M,0
12.5,Gaylord,M,0
13.0,Gaylord,M,0
13.1,Gaylord,M,0
13.2,Gaylord,M,0
13.3,Gaylord,M,0
13.4,Gaylord,M,0
13.5,Gaylord,M,0
14.0,Gaylord,M,0
14.1,Gaylord,M,0
14.2,Gaylord,M,0
14.3,Gaylord,M,0
14.4,Gaylord,M,0
14.5,Gaylord,M,0
15.0,Gaylord,M,0
15.1,Gaylord,M,0
15.2,Gaylord,M,0
15.3,Gaylord,M,0
15.4,Gaylord,M,0
15.5,Gaylord,M,0
16.0,Gaylord,M,0
16.1,Gaylord,M,0
16.2,Gaylord,M,0
16.3,Gaylord,M,0
16.4,Gaylord,M,0
16.5,Gaylord,M,0
17.0,Gaylord,M,0
17.1,Gaylord,M,0
17.2,Gaylord,M,0
17.3,Gaylord,M,0
17.4,Gaylord,M,0
17.5,Gaylord,M,0
18.0,Gaylord,M,0
18.1,Gaylord,M,0
18.2,Gaylord,M,0
18.3,Gaylord,M,0
18.4,Gaylord,M,0
18.5,Gaylord,M,0
19.0,Gaylord,M,0
19.1,Gaylord,M,0
19.2,Gaylord,M,0
19.3,Gaylord,M,0
19.4,Gaylord,M,0
19.5,Gaylord,M,0
20.0,Gaylord,M,0
7.0,Gaylord,T,0
7.1,Gaylord,T,0
7.2,Gaylord,T,0
7.3,Gaylord,T,0
7.4,Gaylord,T,0
7.5,Gaylord,T,0
8.0,Gaylord,T,0
8.1,Gaylord,T,0
8.2,Gaylord,T,0
8.3,Gaylord,T,0
8.4,Gaylord,T,0
8.5,Gaylord,T,0
9.0,Gaylord,T,0
9.1,Gaylord,T,0
9.2,Gaylord,T,0
9.3,Gaylord,T,0
9.4,Gaylord,T,0
9.5,Gaylord,T,0
10.0,Gaylord,T,0
10.1,Gaylord,T,0
10.2,Gaylord,T,0
10.3,Gaylord,T,0
10.4,Gaylord,T,0
10.5,Gaylord,T,0
11.0,Gaylord,T,0
11.1,Gaylord,T,0
11.2,Gaylord,T,0
11.3,Gaylord,T,0
11.4,Gaylord,T,0
11.5,Gaylord,T,0
12.0,Gaylord,T,0
12.1,Gaylord,T,0
12.2,Gaylord,T,0
12.3,Gaylord,T,0
12.4,Gaylord,T,0
12.5,Gaylord,T,0
13.0,Gaylord,T,0
13.1,Gaylord,T,0
13.2,Gaylord,T,0
13.3,Gaylord,T,0
13.4,Gaylord,T,0
13.5,Gaylord,T,0
14.0,Gaylord,T,0
14.1,Gaylord,T,0
14.2,Gaylord,T,0
14.3,Gaylord,T,0
14.4,Gaylord,T,0
14.5,Gaylord,T,0
15.0,Gaylord,T,0
15.1,Gaylord,T,0
15.2,Gaylord,T,0
15.3,Gaylord,T,0
15.4,Gaylord,T,0
15.5,Gaylord,T,0
16.0,Gaylord,T,0
16.1,Gaylord,T,0
16.2,Gaylord,T,0
16.3,Gaylord,T,0
16.4,Gaylord,T,0
16.5,Gaylord,T,0
17.0,Gaylord,T,0
17.1,Gaylord,T,0
17.2,Gaylord,T,0
17.3,Gaylord,T,0
17.4,Gaylord,T,0
17.5,Gaylord,T,0
18.0,Gaylord,T,0
18.1,Gaylord,T,0
18.2,Gaylord,T,0
18.3,Gaylord,T,0
18.4,Gaylord,T,0
18.5,Gaylord,T,0
19.0,Gaylord,T,0
19.1,Gaylord,T,0
19.2,Gaylord,T,0
19.3,Gaylord,T,0
19.4,Gaylord,T,0
19.5,Gaylord,T,0
20.0,Gaylord,T,0
7.0,Gaylord,W,0
7.1,Gaylord,W,0
7.2,Gaylord,W,0
7.3,Gaylord,W,0
7.4,Gaylord,W,0
7.5,Gaylord,W,0
8.0,Gaylord,W,0
8.1,Gaylord,W,0
8.2,Gaylord,W,0
8.3,Gaylord,W,0
8.4,Gaylord,W,0
8.5,Gaylord,W,0
9.0,Gaylord,W,0
9.1,Gaylord,W,0
9.2,Gaylord,W,0
9.3,Gaylord,W,0
9.4,Gaylord,W,0
9.5,Gaylord,W,0
10.0,Gaylord,W,0
10.1,Gaylord,W,0
10.2,Gaylord,W,0
10.3,Gaylord,W,0
10.4,Gaylord,W,0
10.5,Gaylord,W,0
11.0,Gaylord,W,0
11.1,Gaylord,W,0
11.2,Gaylord,W,0
11.3,Gaylord,W,0
11.4,Gaylord,W,0
11.5,Gaylord,W,0
12.0,Gaylord,W,6
12.1,Gaylord,W,0
12.2,Gaylord,W,0
12.3,Gaylord,W,0
12.4,Gaylord,W,0
12.5,Gaylord,W,0
13.0,Gaylord,W,0
13.1,Gaylord,W,0
13.2,Gaylord,W,0
13.3,Gaylord,W,0
13.4,Gaylord,W,0
13.5,Gaylord,W,0
14.0,Gaylord,W,0
14.1,Gaylord,W,0
14.2,Gaylord,W,0
14.3,Gaylord,W,0
14.4,Gaylord,W,0
14.5,Gaylord,W,0
15.0,Gaylord,W,4
15.1,Gaylord,W,0
15.2,Gaylord,W,0
15.3,Gaylord,W,0
15.4,Gaylord,W,0
15.5,Gaylord,W,0
16.0,Gaylord,W,0
16.1,Gaylord,W,0
16.2,Gaylord,W,0
16.3,Gaylord,W,0
16.4,Gaylord,W,0
16.5,Gaylord,W,0
17.0,Gaylord,W,0
17.1,Gaylord,W,0
17.2,Gaylord,W,0
17.3,Gaylord,W,0
17.4,Gaylord,W,0
17.5,Gaylord,W,0
18.0,Gaylord,W,0
18.1,Gaylord,W,0
18.2,Gaylord,W,0
18.3,Gaylord,W,0
18.4,Gaylord,W,0
18.5,Gaylord,W,0
19.0,Gaylord,W,0
19.1,Gaylord,W,0
19.2,Gaylord,W,0
19.3,Gaylord,W,0
19.4,Gaylord,W,0
19.5,Gaylord,W,0
20.0,Gaylord,W,0
7.0,Gaylord,H,0
7.1,Gaylord,H,0
7.2,Gaylord,H,0
7.3,Gaylord,H,0
7.4,Gaylord,H,0
7.5,Gaylord,H,0
8.0,Gaylord,H,0
8.1,Gaylord,H,0
8.2,Gaylord,H,0
8.3,Gaylord,H,0
8.4,Gaylord,H,0
8.5,Gaylord,H,0
9.0,Gaylord,H,0
9.1,Gaylord,H,0
9.2,Gaylord,H,0
9.3,Gaylord,H,0
9.4,Gaylord,H,0
9.5,Gaylord,H,0
10.0,Gaylord,H,0
10.1,Gaylord,H,0
10.2,Gaylord,H,0
10.3,Gaylord,H,0
10.4,Gaylord,H,0
10.5,Gaylord,H,0
11.0,Gaylord,H,0
11.1,Gaylord,H,0
11.2,Gaylord,H,0
11.3,Gaylord,H,0
11.4,Gaylord,H,0
11.5,Gaylord,H,0
12.0,Gaylord,H,0
12.1,Gaylord,H,0
12.2,Gaylord,H,0
12.3,Gaylord,H,0
12.4,Gaylord,H,0
12.5,Gaylord,H,0
13.0,Gaylord,H,0
13.1,Gaylord,H,0
13.2,Gaylord,H,0
13.3,Gaylord,H,0
13.4,Gaylord,H,0
13.5,Gaylord,H,0
14.0,Gaylord,H,0
14.1,Gaylord,H,0
14.2,Gaylord,H,0
14.3,Gaylord,H,4
14.4,Gaylord,H,0
14.5,Gaylord,H,0
15.0,Gaylord,H,0
15.1,Gaylord,H,0
15.2,Gaylord,H,0
15.3,Gaylord,H,0
15.4,Gaylord,H,0
15.5,Gaylord,H,0
16.0,Gaylord,H,0
16.1,Gaylord,H,0
16.2,Gaylord,H,0
16.3,Gaylord,H,0
16.4,Gaylord,H,0
16.5,Gaylord,H,0
17.0,Gaylord,H,0
17.1,Gaylord,H,0
17.2,Gaylord,H,0
17.3,Gaylord,H,0
17.4,Gaylord,H,0
17.5,Gaylord,H,0
18.0,Gaylord,H,0
18.1,Gaylord,H,0
18.2,Gaylord,H,0
18.3,Gaylord,H,0
18.4,Gaylord,H,0
18.5,Gaylord,H,0
19.0,Gaylord,H,0
19.1,Gaylord,H,0
19.2,Gaylord,H,0
19.3,Gaylord,H,0
19.4,Gaylord,H,0
19.5,Gaylord,H,0
20.0,Gaylord,H,0
7.0,Gaylord,F,0
7.1,Gaylord,F,0
7.2,Gaylord,F,0
7.3,Gaylord,F,0
7.4,Gaylord,F,0
7.5,Gaylord,F,0
8.0,Gaylord,F,0
8.1,Gaylord,F,0
8.2,Gaylord,F,0
8.3,Gaylord,F,0
8.4,Gaylord,F,0
8.5,Gaylord,F,0
9.0,Gaylord,F,0
9.1,Gaylord,F,0
9.2,Gaylord,F,0
9.3,Gaylord,F,0
9.4,Gaylord,F,0
9.5,Gaylord,F,0
10.0,Gaylord,F,0
10.1,Gaylord,F,0
10.2,Gaylord,F,0
10.3,Gaylord,F,0
10.4,Gaylord,F,0
10.5,Gaylord,F,0
11.0,Gaylord,F,0
11.1,Gaylord,F,0
11.2,Gaylord,F,0
11.3,Gaylord,F,0
11.4,Gaylord,F,0
11.5,Gaylord,F,0
12.0,Gaylord,F,6
12.1,Gaylord,F,0
12.2,Gaylord,F,0
12.3,Gaylord,F,0
12.4,Gaylord,F,0
12.5,Gaylord,F,0
13.0,Gaylord,F,0
13.1,Gaylord,F,0
13.2,Gaylord,F,0
13.3,Gaylord,F,0
13.4,Gaylord,F,0
13.5,Gaylord,F,0
14.0,Gaylord,F,0
14.1,Gaylord,F,0
14.2,Gaylord,F,0
14.3,Gaylord,F,0
14.4,Gaylord,F,0
14.5,Gaylord,F,0
15.0,Gaylord,F,0
15.1,Gaylord,F,0
15.2,Gaylord,F,0
15.3,Gaylord,F,0
15.4,Gaylord,F,0
15.5,Gaylord,F,0
16.0,Gaylord,F,0
16.1,Gaylord,F,0
16.2,Gaylord,F,0
16.3,Gaylord,F,0
16.4,Gaylord,F,0
16.5,Gaylord,F,0
17.0,Gaylord,F,0
17.1,Gaylord,F,0
17.2,Gaylord,F,0
17.3,Gaylord,F,0
17.4,Gaylord,F,0
17.5,Gaylord,F,0
18.0,Gaylord,F,0
18.1,Gaylord,F,0
18.2,Gaylord,F,0
18.3,Gaylord,F,0
18.4,Gaylord,F,0
18.5,Gaylord,F,0
19.0,Gaylord,F,0
19.1,Gaylord,F,0
19.2,Gaylord,F,0
19.3,Gaylord,F,0
19.4,Gaylord,F,0
19.5,Gaylord,F,0
20.0,Gaylord,F,0
7.0,Givens,M,0
7.1,Givens,M,0
7.2,Givens,M,0
7.3,Givens,M,0
7.4,Givens,M,0
7.5,Givens,M,0
8.0,Givens,M,0
8.1,Givens,M,0
8.2,Givens,M,0
8.3,Givens,M,34
8.4,Givens,M,0
8.5,Givens,M,0
9.0,Givens,M,0
9.1,Givens,M,0
9.2,Givens,M,0
9.3,Givens,M,0
9.4,Givens,M,0
9.5,Givens,M,0
10.0,Givens,M,64
10.1,Givens,M,0
10.2,Givens,M,0
10.3,Givens,M,0
10.4,Givens,M,0
10.5,Givens,M,0
11.0,Givens,M,0
11.1,Givens,M,0
11.2,Givens,M,0
11.3,Givens,M,38
11.4,Givens,M,0
11.5,Givens,M,0
12.0,Givens,M,0
12.1,Givens,M,0
12.2,Givens,M,0
12.3,Givens,M,0
12.4,Givens,M,0
12.5,Givens,M,0
13.0,Givens,M,180
13.1,Givens,M,0
13.2,Givens,M,0
13.3,Givens,M,0
13.4,Givens,M,0
13.5,Givens,M,0
14.0,Givens,M,0
14.1,Givens,M,0
14.2,Givens,M,0
14.3,Givens,M,0
14.4,Givens,M,0
14.5,Givens,M,0
15.0,Givens,M,0
15.1,Givens,M,0
15.2,Givens,M,0
15.3,Givens,M,0
15.4,Givens,M,0
15.5,Givens,M,0
16.0,Givens,M,0
16.1,Givens,M,0
16.2,Givens,M,0
16.3,Givens,M,0
16.4,Givens,M,0
16.5,Givens,M,0
17.0,Givens,M,0
17.1,Givens,M,0
17.2,Givens,M,0
17.3,Givens,M,0
17.4,Givens,M,0
17.5,Givens,M,0
18.0,Givens,M,30
18.1,Givens,M,0
18.2,Givens,M,0
18.3,Givens,M,0
18.4,Givens,M,0
18.5,Givens,M,0
19.0,Givens,M,0
19.1,Givens,M,0
19.2,Givens,M,0
19.3,Givens,M,0
19.4,Givens,M,0
19.5,Givens,M,0
20.0,Givens,M,0
7.0,Givens,T,0
7.1,Givens,T,0
7.2,Givens,T,0
7.3,Givens,T,0
7.4,Givens,T,0
7.5,Givens,T,0
8.0,Givens,T,0
8.1,Givens,T,0
8.2,Givens,T,0
8.3,Givens,T,156
8.4,Givens,T,0
8.5,Givens,T,0
9.0,Givens,T,0
9.1,Givens,T,0
9.2,Givens,T,0
9.3,Givens,T,0
9.4,Givens,T,0
9.5,Givens,T,0
10.0,Givens,T,226
10.1,Givens,T,0
10.2,Givens,T,0
10.3,Givens,T,0
10.4,Givens,T,0
10.5,Givens,T,0
11.0,Givens,T,0
11.1,Givens,T,0
11.2,Givens,T,0
11.3,Givens,T,40
11.4,Givens,T,0
11.5,Givens,T,0
12.0,Givens,T,0
12.1,Givens,T,0
12.2,Givens,T,0
12.3,Givens,T,0
12.4,Givens,T,0
12.5,Givens,T,0
13.0,Givens,T,312
13.1,Givens,T,0
13.2,Givens,T,0
13.3,Givens,T,0
13.4,Givens,T,0
13.5,Givens,T,0
14.0,Givens,T,108
14.1,Givens,T,0
14.2,Givens,T,0
14.3,Givens,T,0
14.4,Givens,T,0
14.5,Givens,T,0
15.0,Givens,T,0
15.1,Givens,T,0
15.2,Givens,T,0
15.3,Givens,T,0
15.4,Givens,T,0
15.5,Givens,T,0
16.0,Givens,T,0
16.1,Givens,T,0
16.2,Givens,T,0
16.3,Givens,T,0
16.4,Givens,T,0
16.5,Givens,T,0
17.0,Givens,T,0
17.1,Givens,T,0
17.2,Givens,T,0
17.3,Givens,T,0
17.4,Givens,T,0
17.5,Givens,T,0
18.0,Givens,T,55
18.1,Givens,T,0
18.2,Givens,T,0
18.3,Givens,T,0
18.4,Givens,T,0
18.5,Givens,T,0
19.0,Givens,T,0
19.1,Givens,T,0
19.2,Givens,T,0
19.3,Givens,T,0
19.4,Givens,T,0
19.5,Givens,T,0
20.0,Givens,T,0
7.0,Givens,W,0
7.1,Givens,W,0
7.2,Givens,W,0
7.3,Givens,W,0
7.4,Givens,W,0
7.5,Givens,W,0
8.0,Givens,W,0
8.1,Givens,W,0
8.2,Givens,W,0
8.3,Givens,W,39
8.4,Givens,W,0
8.5,Givens,W,0
9.0,Givens,W,0
9.1,Givens,W,0
9.2,Givens,W,0
9.3,Givens,W,0
9.4,Givens,W,0
9.5,Givens,W,0
10.0,Givens,W,0
10.1,Givens,W,0
10.2,Givens,W,0
10.3,Givens,W,0
10.4,Givens,W,0
10.5,Givens,W,0
11.0,Givens,W,0
11.1,Givens,W,0
11.2,Givens,W,0
11.3,Givens,W,64
11.4,Givens,W,0
11.5,Givens,W,0
12.0,Givens,W,0
12.1,Givens,W,0
12.2,Givens,W,0
12.3,Givens,W,0
12.4,Givens,W,0
12.5,Givens,W,0
13.0,Givens,W,160
13.1,Givens,W,0
13.2,Givens,W,0
13.3,Givens,W,0
13.4,Givens,W,0
13.5,Givens,W,0
14.0,Givens,W,0
14.1,Givens,W,0
14.2,Givens,W,0
14.3,Givens,W,0
14.4,Givens,W,0
14.5,Givens,W,0
15.0,Givens,W,0
15.1,Givens,W,0
15.2,Givens,W,0
15.3,Givens,W,0
15.4,Givens,W,0
15.5,Givens,W,0
16.0,Givens,W,0
16.1,Givens,W,0
16.2,Givens,W,0
16.3,Givens,W,0
16.4,Givens,W,0
16.5,Givens,W,0
17.0,Givens,W,0
17.1,Givens,W,0
17.2,Givens,W,0
17.3,Givens,W,48
17.4,Givens,W,0
17.5,Givens,W,0
18.0,Givens,W,40
18.1,Givens,W,0
18.2,Givens,W,0
18.3,Givens,W,0
18.4,Givens,W,0
18.5,Givens,W,0
19.0,Givens,W,0
19.1,Givens,W,0
19.2,Givens,W,0
19.3,Givens,W,0
19.4,Givens,W,0
19.5,Givens,W,0
20.0,Givens,W,0
7.0,Givens,H,0
7.1,Givens,H,0
7.2,Givens,H,0
7.3,Givens,H,0
7.4,Givens,H,0
7.5,Givens,H,0
8.0,Givens,H,0
8.1,Givens,H,0
8.2,Givens,H,0
8.3,Givens,H,156
8.4,Givens,H,0
8.5,Givens,H,0
9.0,Givens,H,0
9.1,Givens,H,0
9.2,Givens,H,0
9.3,Givens,H,0
9.4,Givens,H,0
9.5,Givens,H,0
10.0,Givens,H,310
10.1,Givens,H,0
10.2,Givens,H,0
10.3,Givens,H,0
10.4,Givens,H,0
10.5,Givens,H,0
11.0,Givens,H,0
11.1,Givens,H,0
11.2,Givens,H,0
11.3,Givens,H,40
11.4,Givens,H,0
11.5,Givens,H,0
12.0,Givens,H,0
12.1,Givens,H,0
12.2,Givens,H,0
12.3,Givens,H,0
12.4,Givens,H,0
12.5,Givens,H,0
13.0,Givens,H,254
13.1,Givens,H,0
13.2,Givens,H,0
13.3,Givens,H,0
13.4,Givens,H,0
13.5,Givens,H,0
14.0,Givens,H,108
14.1,Givens,H,0
14.2,Givens,H,0
14.3,Givens,H,0
14.4,Givens,H,0
14.5,Givens,H,0
15.0,Givens,H,0
15.1,Givens,H,0
15.2,Givens,H,0
15.3,Givens,H,0
15.4,Givens,H,0
15.5,Givens,H,0
16.0,Givens,H,0
16.1,Givens,H,0
16.2,Givens,H,0
16.3,Givens,H,0
16.4,Givens,H,0
16.5,Givens,H,0
17.0,Givens,H,0
17.1,Givens,H,0
17.2,Givens,H,0
17.3,Givens,H,0
17.4,Givens,H,0
17.5,Givens,H,0
18.0,Givens,H,0
18.1,Givens,H,0
18.2,Givens,H,0
18.3,Givens,H,0
18.4,Givens,H,0
18.5,Givens,H,0
19.0,Givens,H,0
19.1,Givens,H,0
19.2,Givens,H,0
19.3,Givens,H,0
19.4,Givens,H,0
19.5,Givens,H,0
20.0,Givens,H,0
7.0,Givens,F,0
